"codeSystem","id","code","codeSystemVersion","instanceType","uuid:ID","decode"
"http://www.cdisc.org","Code_421","C42559","2023-12-15","Code","1c815507-7ca0-462c-84f3-f46a66b352a5","Degree Celsius"
"http://www.cdisc.org","Code_422","C44277","2023-12-15","Code","2a41d188-8e02-4c24-9844-6ea5a7a712da","Degree Fahrenheit"
"http://www.cdisc.org","Code_423","C42537","2023-12-15","Code","f9100e1b-23af-4d87-af31-b8d8fdb69255","Kelvin"
"http://www.cdisc.org","Code_424","C44276","2023-12-15","Code","b917e603-0baf-4846-8994-954654b99f99","Unit of Temperature"
"http://www.cdisc.org","Code_425","C12674","2023-12-15","Code","2b4bf4a7-862a-4dcc-a15f-132e2ebf03ae","Axilla"
"http://www.cdisc.org","Code_426","C12394","2023-12-15","Code","d7072814-f6a1-4d97-b77e-3a0602bfe6a7","Ear"
"http://www.cdisc.org","Code_427","C89803","2023-12-15","Code","dbd0cdcd-f44c-4be3-bd8a-064db3a0df23","Forehead"
"http://www.cdisc.org","Code_428","C12421","2023-12-15","Code","93f692de-74d6-42ed-b8ef-03cbd552704b","Oral Cavity"
"http://www.cdisc.org","Code_429","C12390","2023-12-15","Code","7d32002c-680d-49b6-ab68-b0e03a797485","Rectum"
"http://www.cdisc.org","Code_430","C13717","2023-12-15","Code","905e1979-d3af-4e31-b400-26f950fc465f","Anatomic Site"
"http://www.cdisc.org","Code_431","C174446","2023-12-15","Code","8ea18bee-6c87-4c73-8ac4-ae544526e4f2","TEMP"
"http://www.cdisc.org","Code_432","C49677","2023-12-15","Code","2d4f81fa-3d6f-4248-84ac-20223bb90f61","HR"
"http://www.cdisc.org","Code_433","C77140","2023-12-15","Code","3d80115c-c27a-4cc0-8df7-8df15dac4d18","Clinical Test Result"
"http://www.cdisc.org","Code_434","C73688","2023-12-15","Code","e43dae1c-a6c5-444e-8c48-0c7f98471c45","Count per Minute"
"http://www.cdisc.org","Code_435","C62122","2023-12-15","Code","f3074e52-0b45-4e4b-8fd5-e9dd81547d1a","Sitting"
"http://www.cdisc.org","Code_436","C62166","2023-12-15","Code","f07c119b-75f4-43f1-8f36-39f88983dbfa","Standing"
"http://www.cdisc.org","Code_437","C62167","2023-12-15","Code","e4b93d88-aceb-4d79-b2a6-055f2f890973","Supine Position"
"http://www.cdisc.org","Code_438","C62164","2023-12-15","Code","0f54fc89-db21-4464-b093-f742cf4250f8","Body Position"
"http://www.cdisc.org","Code_439","C12681","2023-12-15","Code","d9a794a0-1169-4eab-b7f8-af3536926351","Brachial Artery"
"http://www.cdisc.org","Code_440","C12687","2023-12-15","Code","a9ddc04c-c2e6-4fe1-9966-02702ab36b87","Common Carotid Artery"
"http://www.cdisc.org","Code_441","C32478","2023-12-15","Code","ce7b4ed8-a284-4a8e-a6aa-d11db45c1820","Dorsalis Pedis Artery"
"http://www.cdisc.org","Code_442","C12715","2023-12-15","Code","6174e46a-3711-4933-bf0d-4d4804666315","Femoral Artery"
"http://www.cdisc.org","Code_443","C12838","2023-12-15","Code","ab07c081-d20b-4821-9066-c05a7a17dff6","Radial Artery"
"http://www.cdisc.org","Code_444","C13717","2023-12-15","Code","894c17f9-b1b6-451b-bfe9-3ca0f9d357df","Anatomic Site"
"http://www.cdisc.org","Code_445","C25229","2023-12-15","Code","3ab8734c-90f8-4d92-8157-9676d8ba8179","Left"
"http://www.cdisc.org","Code_446","C25228","2023-12-15","Code","9d82ee6e-75b3-4173-9d0b-13de174c6888","Right"
"http://www.cdisc.org","Code_447","C25185","2023-12-15","Code","02199c41-dd75-45da-b177-2a53a64bbd5f","Laterality"
"http://www.cdisc.org","Code_448","C49677","2023-12-15","Code","09685160-6f89-4b98-b2b6-28e17ce64c68","HR"
"http://www.cdisc.org","Code_449","C49678","2023-12-15","Code","df42af97-f0e5-475a-a19e-8beb409251b6","RESP"
"http://www.cdisc.org","Code_450","C77140","2023-12-15","Code","4d7dcafe-3e96-42c0-ab5b-e9f5bcc7cd9e","Clinical Test Result"
"http://www.cdisc.org","Code_451","C73688","2023-12-15","Code","32cb77fa-b5b0-4d62-895d-7949755f7903","Count per Minute"
"http://www.cdisc.org","Code_452","C49678","2023-12-15","Code","22c91e7a-3b4d-48a6-aaa2-94bb995d7c04","RESP"
"http://www.cdisc.org","Code_453","C25298","2023-12-15","Code","5aa873f4-a918-49bc-ab38-d25041dd4ab8","SYSBP"
"http://www.cdisc.org","Code_454","C77140","2023-12-15","Code","5f775a33-bd0c-4a36-80fe-83f245f42571","Clinical Test Result"
"http://www.cdisc.org","Code_455","C49669","2023-12-15","Code","e83deed1-aae3-4926-a0cb-d0f2071d1c16","Unit of Pressure"
"http://www.cdisc.org","Code_456","C62122","2023-12-15","Code","14ec4075-566f-411d-b0be-2d2ee7ac26a0","Sitting"
"http://www.cdisc.org","Code_457","C62166","2023-12-15","Code","b5bb1deb-5451-41b4-ab64-c34eaa616945","Standing"
"http://www.cdisc.org","Code_458","C62167","2023-12-15","Code","f2ee5873-4fe3-4eb8-aff8-272b3731b5ac","Supine Position"
"http://www.cdisc.org","Code_459","C62164","2023-12-15","Code","a85f7eea-6b4f-4ba2-9f72-503bb8de4c3e","Body Position"
"http://www.cdisc.org","Code_460","C12681","2023-12-15","Code","f163ee4b-6cab-42fd-b979-9822040b9832","Brachial Artery"
"http://www.cdisc.org","Code_461","C12687","2023-12-15","Code","7dac2c7e-94e1-4c24-bae9-7dd64c5a699b","Common Carotid Artery"
"http://www.cdisc.org","Code_462","C32478","2023-12-15","Code","78804f91-6ce0-41e4-9907-c9c63670ed79","Dorsalis Pedis Artery"
"http://www.cdisc.org","Code_463","C12715","2023-12-15","Code","b61d7761-724a-4c54-a3de-b48934346e79","Femoral Artery"
"http://www.cdisc.org","Code_464","C12838","2023-12-15","Code","099d2b84-44a6-4c58-9262-f6a83bf40d64","Radial Artery"
"http://www.cdisc.org","Code_465","C13717","2023-12-15","Code","2651f366-b729-4868-9441-687b7f978aaa","Anatomic Site"
"http://www.cdisc.org","Code_466","C25229","2023-12-15","Code","4f4787db-cbb7-46ae-aed2-f154e39f4604","Left"
"http://www.cdisc.org","Code_467","C25228","2023-12-15","Code","42789782-f63e-4cce-b753-8a37dc172130","Right"
"http://www.cdisc.org","Code_468","C25185","2023-12-15","Code","da79a6aa-d73f-4f8c-ae56-d0c3dd7bbb9a","Laterality"
"http://www.cdisc.org","Code_469","C25298","2023-12-15","Code","492c0a66-7297-4122-9bd2-12b2573f04c1","SYSBP"
"http://www.cdisc.org","Code_470","C25299","2023-12-15","Code","9c1da988-c023-41bb-abf1-6702392114f8","DIABP"
"http://www.cdisc.org","Code_471","C77140","2023-12-15","Code","05ef4b2c-cebe-4400-aade-2d73efc7322e","Clinical Test Result"
"http://www.cdisc.org","Code_472","C49669","2023-12-15","Code","c67ef189-ed37-44b5-af68-d917c2aecf98","Unit of Pressure"
"http://www.cdisc.org","Code_473","C62122","2023-12-15","Code","e620df92-e75c-4dc8-808e-bd600a491d86","Sitting"
"http://www.cdisc.org","Code_474","C62166","2023-12-15","Code","7f01f8d0-a30c-4dd0-ad60-142b3a954c4d","Standing"
"http://www.cdisc.org","Code_475","C62167","2023-12-15","Code","f74934ac-f219-4d34-856c-c0488b408c10","Supine Position"
"http://www.cdisc.org","Code_476","C62164","2023-12-15","Code","eff4652a-4207-481b-85f3-132cdfc0552f","Body Position"
"http://www.cdisc.org","Code_477","C12681","2023-12-15","Code","bab82d68-3b82-4646-9de4-804c4aac157f","Brachial Artery"
"http://www.cdisc.org","Code_478","C12687","2023-12-15","Code","aa486681-8f6c-463b-8ad6-a8fcdf0c7dfe","Common Carotid Artery"
"http://www.cdisc.org","Code_479","C32478","2023-12-15","Code","42ffdff4-b721-4784-ab49-7fa9bd82e90e","Dorsalis Pedis Artery"
"http://www.cdisc.org","Code_480","C12715","2023-12-15","Code","667ac73c-8d27-4fd1-ba53-764bbc345f50","Femoral Artery"
"http://www.cdisc.org","Code_481","C12838","2023-12-15","Code","dae9ff63-1a04-4c44-8a2e-cd9abc77598f","Radial Artery"
"http://www.cdisc.org","Code_482","C13717","2023-12-15","Code","62c21712-2769-4ba7-bcbb-e31f7c2c3923","Anatomic Site"
"http://www.cdisc.org","Code_483","C25229","2023-12-15","Code","1f996cc7-650e-414f-8192-385e3d62fe44","Left"
"http://www.cdisc.org","Code_484","C25228","2023-12-15","Code","ef436065-76de-4834-9b35-0e1257839913","Right"
"http://www.cdisc.org","Code_485","C25185","2023-12-15","Code","22940030-4e04-46dc-9711-3e5a875f7f38","Laterality"
"http://www.cdisc.org","Code_486","C25299","2023-12-15","Code","cb25e677-e85e-439a-ae6f-6110c71e5ae9","DIABP"
"http://www.cdisc.org","Code_344","C78541","2023-12-15","Code","81d380bb-cddb-4a13-b367-b71f0e217e01","Adverse Event Verbatim Description"
"http://www.cdisc.org","Code_345","C83344","2023-12-15","Code","b983e716-7a06-45c2-9fc7-3ac44178fda6","Adverse Event Dictionary Derived Term"
"http://www.cdisc.org","Code_346","C49487","2023-12-15","Code","0416bd80-5f09-4b1e-9e71-b83a06515beb","No"
"http://www.cdisc.org","Code_347","C49488","2023-12-15","Code","22ff68bd-3978-43da-a236-b4339c33c26a","Yes"
"http://www.cdisc.org","Code_348","C87840","2023-12-15","Code","0fd96d7b-6bed-40d7-80ac-14fd52423ca7","Adverse Event Pre-specified"
"http://www.cdisc.org","Code_349","C83205","2023-12-15","Code","0e694880-ffd5-472f-ade4-c72b3a5581c5","Adverse Event Location"
"http://www.cdisc.org","Code_350","C53253","2023-12-15","Code","c2af67f4-fb03-45ce-bf6c-e3902b7f45e1","Severity of Adverse Event"
"http://www.cdisc.org","Code_351","C49487","2023-12-15","Code","7930e391-13e6-4d37-aada-92a812135bab","No"
"http://www.cdisc.org","Code_352","C49488","2023-12-15","Code","6b22b01b-5296-4bfc-8834-897b50d6ccc6","Yes"
"http://www.cdisc.org","Code_353","C53252","2023-12-15","Code","60fa3ee2-e12e-4313-8d02-2e1d2f8a925f","Seriousness of Adverse Event"
"http://www.cdisc.org","Code_354","C83013","2023-12-15","Code","80764fac-4656-4eab-9221-d7c3df84becc","Adverse Event Action Taken with Study Treatment"
"http://www.cdisc.org","Code_355","C83109","2023-12-15","Code","57fe4c18-3e5e-4a82-b8d8-a3d8f77a33ec","Other Actions taken in Response to Adverse Event"
"http://www.cdisc.org","Code_356","C41358","2023-12-15","Code","3be7856d-0802-44f9-a8c4-a831b0d0567c","Adverse Event Attribution to Product or Procedure"
"http://www.cdisc.org","Code_357","C83210","2023-12-15","Code","70a16aa2-d4a6-4eb9-a8dd-6b18000ded08","Adverse Event Relationship to Non Study Treatment"
"http://www.cdisc.org","Code_358","C83208","2023-12-15","Code","84dd9ab3-6ae9-41ab-8529-3dc5364840bb","Adverse Event Pattern"
"http://www.cdisc.org","Code_359","C49489","2023-12-15","Code","b2e3f63d-a3df-4098-9139-d8f81bf5663a","Adverse Event Outcome"
"http://www.cdisc.org","Code_360","C49487","2023-12-15","Code","ab49f3cb-17f0-45ba-813c-af3cc6d58dd3","No"
"http://www.cdisc.org","Code_361","C49488","2023-12-15","Code","d64ee5b8-e6a2-4eab-8d53-8b35eb2f9268","Yes"
"http://www.cdisc.org","Code_362","C83211","2023-12-15","Code","887af20b-0444-4151-97e0-8c3a0e925bae","Adverse Event Involves Cancer"
"http://www.cdisc.org","Code_363","C49487","2023-12-15","Code","3222668e-85aa-4932-803f-23b12ea6e064","No"
"http://www.cdisc.org","Code_364","C49488","2023-12-15","Code","8dba010a-c53a-4bab-a0db-22e86c4855cd","Yes"
"http://www.cdisc.org","Code_365","C83117","2023-12-15","Code","e48755f0-119d-4065-830b-d4620081f080","Adverse Event Seriousness Due to Congenital Anomaly"
"http://www.cdisc.org","Code_366","C49487","2023-12-15","Code","0158bc0c-be10-4da1-84b7-0cb83dd7a597","No"
"http://www.cdisc.org","Code_367","C49488","2023-12-15","Code","7dcdcc6e-ce6a-4c6c-b15b-ae62ae897233","Yes"
"http://www.cdisc.org","Code_368","C113380","2023-12-15","Code","bc8de235-a0a6-4003-b564-801163040ac5","Disabling Adverse Event"
"http://www.cdisc.org","Code_369","C49487","2023-12-15","Code","86d071d4-d22b-4068-a6bc-be7dee470ec2","No"
"http://www.cdisc.org","Code_370","C49488","2023-12-15","Code","c40833ab-cd5a-4c16-b61c-a32d67051539","Yes"
"http://www.cdisc.org","Code_371","C48275","2023-12-15","Code","f7b6b308-53fa-415f-b12d-26f70fe1c4e7","Death Related to Adverse Event"
"http://www.cdisc.org","Code_372","C49487","2023-12-15","Code","cf0344a8-8b95-4d81-baa5-11fbddc3c2af","No"
"http://www.cdisc.org","Code_373","C49488","2023-12-15","Code","e74cffa9-f5b4-4825-a307-6f182458a3ed","Yes"
"http://www.cdisc.org","Code_374","C83052","2023-12-15","Code","c74899cd-8d80-4a0f-87cb-e1d29f68d1dd","Adverse Event associated with Hospitalization"
"http://www.cdisc.org","Code_375","C49487","2023-12-15","Code","318cedd6-c79c-463c-89ea-175b04f196a1","No"
"http://www.cdisc.org","Code_376","C49488","2023-12-15","Code","65122a96-75f8-46e6-96a9-cfa6cc09a5c7","Yes"
"http://www.cdisc.org","Code_377","C84266","2023-12-15","Code","ec73e177-3688-4df5-b401-57e194b5f6ef","Life Threatening Adverse Event"
"http://www.cdisc.org","Code_378","C49487","2023-12-15","Code","a9173e88-59ef-40d0-9b30-849192672315","No"
"http://www.cdisc.org","Code_379","C49488","2023-12-15","Code","bea1c0ae-81df-4d29-9b21-966f312d6700","Yes"
"http://www.cdisc.org","Code_380","C83214","2023-12-15","Code","105e887b-75b6-4e0b-9e1d-bbf6d2ae148d","Adverse Event Occurred with Overdose"
"http://www.cdisc.org","Code_381","C49487","2023-12-15","Code","8ac66100-2adc-4109-9898-9d91384d8a7b","No"
"http://www.cdisc.org","Code_382","C49488","2023-12-15","Code","27c46c3d-0673-4947-af94-77042d5a459f","Yes"
"http://www.cdisc.org","Code_383","C83053","2023-12-15","Code","c01a4afa-9982-41dd-8ab1-6165750beb73","Adverse Event Associated with Serious Medical Event"
"http://www.cdisc.org","Code_384","C49487","2023-12-15","Code","c7fcde10-27a6-48a0-8dec-22a78273a316","No"
"http://www.cdisc.org","Code_385","C49488","2023-12-15","Code","a9081a9f-e4fc-4157-8292-5c4063d1f91b","Yes"
"http://www.cdisc.org","Code_386","C83199","2023-12-15","Code","56f3e739-776e-4ef7-922c-3762089c5108","Adverse Event Concomitant Treatment"
"http://www.cdisc.org","Code_387","C83215","2023-12-15","Code","04955eba-17b4-4361-bce0-87eef371536b","Adverse Event Start Date Time"
"http://www.cdisc.org","Code_388","C83201","2023-12-15","Code","95c410d0-4128-482e-a1f1-5df5b934a100","Adverse Event End Date Time"
"http://www.cdisc.org","Code_389","C179175","2023-12-15","Code","07a14c97-6268-468d-8a9a-76f57e344604","Solicited Adverse Event"
"http://www.cdisc.org","Code_329","C15538","2023-12-15","Code","95490f62-1787-421a-9a27-822e4c89eca4","Protocol Treatment Arm"
"http://www.cdisc.org","Code_330","C188866","2023-12-15","Code","713fbe26-4215-436a-85bd-1a72a62266e1","Data Generated Within Study"
"http://www.cdisc.org","Code_336","C49659","2023-12-15","Code","0d3070b8-e46f-4441-95aa-eda2ab6ba431","Open Label Study"
"http://www.cdisc.org","Code_331","C202487","2023-12-15","Code","3d654873-88f5-431c-a441-298d4e40c21a","Screening Epoch"
"http://www.cdisc.org","Code_332","C98779","2023-12-15","Code","a4a0377e-a8bf-456b-9fb9-f70f5155cb74","Run-in Period"
"http://www.cdisc.org","Code_333","C101526","2023-12-15","Code","e08dded8-cd17-4f99-9977-5bd228f53797","Treatment Epoch"
"http://www.cdisc.org","Code_334","C202578","2023-12-15","Code","69599357-9b9b-4a97-981d-fe8864bf7a76","Follow-Up Epoch"
"SNOMED","Code_487","88518009","January 31, 2018","Code","c7c30c39-6d36-417e-a995-300e1e7655b5","Wilson's disease"
"http://www.cdisc.org","Code_342","C70793","2023-12-15","Code","8f4afb24-e444-4845-9226-222655c3be33","Sponsor"
"http://www.cdisc.org","Code_493","C41161","2023-12-15","Code","c148130e-a1e3-4f9f-b054-120a3a1783d2","Experimental Intervention"
"http://www.cdisc.org","Code_494","C1909","2023-12-15","Code","4ce952ad-6575-46c3-a6ac-654cefd5b968","Pharmacologic Substance"
"http://www.cdisc.org","Code_497","C25301","2023-12-15","Code","11f776ef-e716-46e8-b89b-6ddd89ee09fa","Day"
"SPONSOR","Code_492","ALXN1840","12","Code","121a4c8d-f242-4650-b71f-db70b8acdb2c","ALXN1840"
"http://www.cdisc.org","Code_488","C25301","2023-12-15","Code","a4e2f3cf-3754-4c8b-b899-bab1ae922544","Day"
"http://www.cdisc.org","Code_490","C28253","2023-12-15","Code","f762625c-9230-4972-b9cc-887d68ec0f61","Milligram"
"http://www.cdisc.org","Code_489","C38288","2023-12-15","Code","d5f2e638-6876-4ae8-a3be-343eb0ee444c","Oral Route of Administration"
"http://www.cdisc.org","Code_491","C25473","2023-12-15","Code","e011e0bd-fc52-4200-8c2a-7fbf496c44a0","Daily"
"http://www.cdisc.org","Code_498","C25301","2023-12-15","Code","7c33474f-16ad-4578-b424-9e9bf7d45611","Day"
"http://www.cdisc.org","Code_500","C28253","2023-12-15","Code","b397ebd9-41eb-41c8-aa6a-c202f543bd91","Milligram"
"http://www.cdisc.org","Code_499","C38288","2023-12-15","Code","7afe1daf-1764-487b-ba28-cb5832cae969","Oral Route of Administration"
"http://www.cdisc.org","Code_501","C25473","2023-12-15","Code","ce9445bd-d414-4afa-87eb-297c7452cd16","Daily"
"http://www.cdisc.org","Code_496","C99909x1","2023-12-15","Code","44b07c16-1e7c-4d3a-829f-02debc7f711b","IMP"
"FDA","Code_495","A","None set","Code","8722348d-34fb-428e-9c8e-d21e3ae16c0f","B"
"http://www.cdisc.org","Code_505","C85826","2023-12-15","Code","e75b42df-a759-42a8-8cf9-574cbe190ce7","Primary Objective"
"http://www.cdisc.org","Code_504","C94496","2023-12-15","Code","0480e9fa-5061-4825-a045-6977a203aadd","Primary Endpoint"
"http://www.cdisc.org","Code_507","C85827","2023-12-15","Code","e6974f2d-e28e-4e7a-ab7e-7635f56e9e3a","Secondary Objective"
"http://www.cdisc.org","Code_506","C139173","2023-12-15","Code","efffc0ac-c203-498a-99db-2c2bb38a5f9a","Secondary Endpoint"
"http://www.cdisc.org","Code_509","C85827","2023-12-15","Code","54f0c99a-f340-425b-982b-98f3ab30a4de","Secondary Objective"
"http://www.cdisc.org","Code_508","C139173","2023-12-15","Code","025cf4d0-b906-49b8-9078-018298723c0b","Secondary Endpoint"
"http://www.cdisc.org","Code_511","C85827","2023-12-15","Code","1414b5b3-02ab-43f2-b988-1c38bde52324","Secondary Objective"
"http://www.cdisc.org","Code_510","C139173","2023-12-15","Code","19fbed6c-516c-4832-9e23-f8fd9c45b03a","Secondary Endpoint"
"http://www.cdisc.org","Code_513","C85827","2023-12-15","Code","4884f695-0012-4547-9d4b-668ccf9c8802","Secondary Objective"
"http://www.cdisc.org","Code_512","C139173","2023-12-15","Code","bd95ca5f-d689-489f-8b7b-744ca7438683","Secondary Endpoint"
"http://www.cdisc.org","Code_515","C85827","2023-12-15","Code","6b831b22-bfde-4101-a260-5c2ef53d9970","Secondary Objective"
"http://www.cdisc.org","Code_514","C139173","2023-12-15","Code","ff7c89ed-f8d5-46b5-9b4c-2a5b6b4ddd55","Secondary Endpoint"
"http://www.cdisc.org","Code_517","C85827","2023-12-15","Code","9c2e3501-6f2e-4bbc-aeff-d30b8130486a","Secondary Objective"
"http://www.cdisc.org","Code_516","C139173","2023-12-15","Code","4733dde9-0cc5-4345-84af-2a8545691c5e","Secondary Endpoint"
"http://www.cdisc.org","Code_519","C85827","2023-12-15","Code","2a36b3ba-917c-439b-b92e-ae4801f9acac","Secondary Objective"
"http://www.cdisc.org","Code_518","C139173","2023-12-15","Code","3cf40c69-1a49-4f41-8897-1b5bb97f2c3a","Secondary Endpoint"
"http://www.cdisc.org","Code_521","C163559","2023-12-15","Code","9fbf2419-39f6-42c3-850e-bc6b1806a4d1","Exploratory Objective"
"http://www.cdisc.org","Code_520","C170559","2023-12-15","Code","3712cd73-f390-446d-8593-c603657f5b9a","Exploratory Endpoint"
"http://www.cdisc.org","Code_523","C163559","2023-12-15","Code","1f45fb37-f919-40e8-a0e3-a9a74dffb6b0","Exploratory Objective"
"http://www.cdisc.org","Code_522","C170559","2023-12-15","Code","683d0c7c-b4c5-4de2-bf1f-6866aef1f745","Exploratory Endpoint"
"http://www.cdisc.org","Code_525","C163559","2023-12-15","Code","6523e035-e06c-4324-82bc-be9ed1b04a98","Exploratory Objective"
"http://www.cdisc.org","Code_524","C170559","2023-12-15","Code","7e98d510-1263-4154-bb16-585cd3172e46","Exploratory Endpoint"
"http://www.cdisc.org","Code_527","C163559","2023-12-15","Code","b03ac904-8436-4b23-a7a8-0d10f6390a4d","Exploratory Objective"
"http://www.cdisc.org","Code_526","C170559","2023-12-15","Code","a6395881-b1c6-424d-bb8b-48bca441d08a","Exploratory Endpoint"
"http://www.cdisc.org","Code_529","C163559","2023-12-15","Code","180f9b1b-0223-449e-b860-741f3dd367d0","Exploratory Objective"
"http://www.cdisc.org","Code_528","C170559","2023-12-15","Code","bfc169db-8e57-4583-8dbc-73b7647f2173","Exploratory Endpoint"
"http://www.cdisc.org","Code_531","C163559","2023-12-15","Code","ad0970dc-10a3-4ddb-8cff-3851dbf8b46f","Exploratory Objective"
"http://www.cdisc.org","Code_530","C170559","2023-12-15","Code","6227ff19-505b-4559-bc9f-ed4bc5a5daa4","Exploratory Endpoint"
"http://www.cdisc.org","Code_503","C49636","2023-12-15","Code","d14dabc1-43f0-44d2-9fe6-d372681c0695","Both"
"http://www.cdisc.org","Code_532","C25532","2023-12-15","Code","2125a20c-0b86-45a6-b09f-abe949e60ef2","Inclusion Criteria"
"http://www.cdisc.org","Code_533","C25532","2023-12-15","Code","68fc707c-3ed7-4256-bbaf-772b770039e5","Inclusion Criteria"
"http://www.cdisc.org","Code_534","C25532","2023-12-15","Code","7c382639-13ee-46b5-bc13-c3b442846ed3","Inclusion Criteria"
"http://www.cdisc.org","Code_535","C25532","2023-12-15","Code","5d43864b-6e0e-48ab-82ea-d37d5329e754","Inclusion Criteria"
"http://www.cdisc.org","Code_536","C25532","2023-12-15","Code","3a9214ab-2e88-424b-891d-76e88747e20c","Inclusion Criteria"
"http://www.cdisc.org","Code_537","C25532","2023-12-15","Code","0ec7fbab-fbed-4df7-b4a0-5dc9eec4102d","Inclusion Criteria"
"http://www.cdisc.org","Code_538","C25532","2023-12-15","Code","eb8356fc-de40-4354-bb2c-660f8de9f905","Inclusion Criteria"
"http://www.cdisc.org","Code_539","C25532","2023-12-15","Code","fa5d8b2a-c6de-43f2-ac0c-a12d72c4185b","Inclusion Criteria"
"http://www.cdisc.org","Code_540","C25532","2023-12-15","Code","6fd22f96-a546-472b-8ff8-b9a337d1e94c","Inclusion Criteria"
"http://www.cdisc.org","Code_541","C25532","2023-12-15","Code","d6e9089b-0e50-4ddb-8b84-82a1f143e420","Inclusion Criteria"
"http://www.cdisc.org","Code_542","C25532","2023-12-15","Code","c1d193ac-16f3-4f5f-b8f8-a69ec074adc4","Inclusion Criteria"
"http://www.cdisc.org","Code_543","C25532","2023-12-15","Code","2dce6660-d1b6-479a-9366-06f75f6f2c11","Inclusion Criteria"
"http://www.cdisc.org","Code_544","C25370","2023-12-15","Code","505fcebb-a562-4ff8-b9f5-9d15de8df795","Exclusion Criteria"
"http://www.cdisc.org","Code_545","C25370","2023-12-15","Code","5d2d4e63-cb3f-40d6-ab7d-d52fcfe4822d","Exclusion Criteria"
"http://www.cdisc.org","Code_546","C25370","2023-12-15","Code","ab846d6e-b25e-4a66-ad67-65b0673593e5","Exclusion Criteria"
"http://www.cdisc.org","Code_547","C25370","2023-12-15","Code","decbe84a-6b1b-43cb-87d6-730c1d46425a","Exclusion Criteria"
"http://www.cdisc.org","Code_548","C25370","2023-12-15","Code","2294b1f2-b93d-43bb-9d99-718afaa59f91","Exclusion Criteria"
"http://www.cdisc.org","Code_549","C25370","2023-12-15","Code","06af3391-48f5-41a8-bc29-4a300d0e0868","Exclusion Criteria"
"http://www.cdisc.org","Code_550","C25370","2023-12-15","Code","97fc288e-4d4f-4289-9300-2c01cace2195","Exclusion Criteria"
"http://www.cdisc.org","Code_551","C25370","2023-12-15","Code","e55eb174-c4de-4568-9a43-21927e37ff37","Exclusion Criteria"
"http://www.cdisc.org","Code_552","C25370","2023-12-15","Code","f37d42c4-5b67-4abd-80d1-65b2ea6b7c0d","Exclusion Criteria"
"http://www.cdisc.org","Code_553","C25370","2023-12-15","Code","44437da2-1ac4-47c6-b15b-eb3f2eaa2656","Exclusion Criteria"
"http://www.cdisc.org","Code_554","C25370","2023-12-15","Code","0dba61d6-ef91-4535-b8d8-1b68490d27a2","Exclusion Criteria"
"http://www.cdisc.org","Code_555","C25370","2023-12-15","Code","ca7dae1a-4619-4b94-870b-db19dfe78401","Exclusion Criteria"
"http://www.cdisc.org","Code_556","C25370","2023-12-15","Code","af358a16-2b04-4ace-a6c7-9062cfd9f541","Exclusion Criteria"
"http://www.cdisc.org","Code_557","C25370","2023-12-15","Code","4c464177-d5d0-4d87-9485-c87d0bfcacf1","Exclusion Criteria"
"http://www.cdisc.org","Code_558","C25370","2023-12-15","Code","da330857-c87d-4b99-a2b9-39b8b2dc67dd","Exclusion Criteria"
"http://www.cdisc.org","Code_559","C25370","2023-12-15","Code","9672a94e-fb52-4b12-bab4-506c802d55fc","Exclusion Criteria"
"http://www.cdisc.org","Code_560","C25370","2023-12-15","Code","5b6e21ba-f5e5-421c-91cd-4f069b578992","Exclusion Criteria"
"http://www.cdisc.org","Code_561","C25370","2023-12-15","Code","57f2153c-480b-4a59-879a-93a838b7baf5","Exclusion Criteria"
"http://www.cdisc.org","Code_562","C25370","2023-12-15","Code","5c45a4af-db27-47e2-8907-c61c82084280","Exclusion Criteria"
"http://www.cdisc.org","Code_502","C29848","2023-12-15","Code","ed9ec421-a69d-4263-a402-687d0a6282eb","Year"
"http://www.cdisc.org","Code_20","C201357","2023-12-15","Code","cc35d75b-004b-47ea-8823-723e0590ea7c","Before"
"http://www.cdisc.org","Code_21","C201355","2023-12-15","Code","596efe9f-b9af-4144-9989-61aa2382421a","Start to Start"
"http://www.cdisc.org","Code_23","C201357","2023-12-15","Code","d8484f60-243e-48d2-bd3f-c54adc910063","Before"
"http://www.cdisc.org","Code_24","C201355","2023-12-15","Code","9852493a-add4-4b06-b9ee-03377847a4f1","Start to Start"
"http://www.cdisc.org","Code_25","C201357","2023-12-15","Code","f5823b65-9f34-4687-ba0b-1900cd60e349","Before"
"http://www.cdisc.org","Code_26","C201355","2023-12-15","Code","e23861b6-fd37-4ba6-aba1-0057b6bc8e15","Start to Start"
"http://www.cdisc.org","Code_27","C201357","2023-12-15","Code","c35a1d0e-5bf2-4aef-819c-0fa007017eda","Before"
"http://www.cdisc.org","Code_28","C201355","2023-12-15","Code","e590a41f-f433-47fe-8443-6c7c75d56257","Start to Start"
"http://www.cdisc.org","Code_29","C201356","2023-12-15","Code","6d726127-8f8c-46db-9804-0c3a3aa20aa4","After"
"http://www.cdisc.org","Code_30","C201355","2023-12-15","Code","e3117d69-e230-430a-a4d9-661b3d0c05a7","Start to Start"
"http://www.cdisc.org","Code_31","C201356","2023-12-15","Code","a3c2ec93-1c41-4220-87a9-bb88b693b520","After"
"http://www.cdisc.org","Code_32","C201355","2023-12-15","Code","1f8e9cbe-d054-4001-9745-a2cfaa257098","Start to Start"
"http://www.cdisc.org","Code_33","C201356","2023-12-15","Code","ee54f8be-64ab-4a37-a889-5620e71b8725","After"
