"id","uuid:ID","instanceType"
"StudyCell_1","a52093fb-e938-4eb3-9f06-9c9b871a1bbc","StudyCell"
"StudyCell_2","f7f50808-0b45-40b1-ac64-f4f4ae90b75a","StudyCell"
"StudyCell_3","1895e7a6-ff69-4752-98bb-906e5d2cc418","StudyCell"
"StudyCell_4","f3fecfe4-2ade-47d1-bde3-7873ff16c5c4","StudyCell"
"StudyCell_5","9ce5519b-0f60-4d53-9398-469983274c27","StudyCell"
"StudyCell_6","74d18bc0-0a92-43b3-a629-98cae24681a3","StudyCell"
"StudyCell_7","f90a3975-e791-41c6-8060-5f3fc5bdc2dc","StudyCell"
"StudyCell_8","e19f5067-d0ae-4aab-a43f-b60402ce703e","StudyCell"
"StudyCell_9","81cb507a-525e-4a9d-a787-3059ea4ba801","StudyCell"
"StudyCell_10","a5c41a7c-4808-40a0-b77f-66dfe6e93452","StudyCell"
"StudyCell_11","300e2023-0598-42b0-9817-f5c344a3ad55","StudyCell"
"StudyCell_12","10ce8d36-6142-4fff-8b5e-bd67aa032850","StudyCell"
"StudyCell_13","88e17dea-9c86-4ad2-962b-1f9f6a2a19c1","StudyCell"
"StudyCell_14","66aac59b-99c4-4964-8f95-4b2c0b7288b9","StudyCell"
"StudyCell_15","a4e9a271-31cb-47ce-aa29-7a92c5c863f5","StudyCell"
