"uuid:ID","id","instanceType"
"b61ae06e-c8dd-4538-8f8c-28fb6c98e322","StudyCell_1","StudyCell"
"732c0012-ebc6-46b5-8e88-00173ce442d5","StudyCell_2","StudyCell"
"1e9f61e9-26c4-43f3-895c-fd1729f2cd45","StudyCell_3","StudyCell"
"160883a1-bc30-49d4-a3a3-c678b6273a51","StudyCell_4","StudyCell"
"4aab8a47-61ad-44b0-b039-f26ba382ea82","StudyCell_5","StudyCell"
"7cf5a54a-7bdf-43a7-a3f1-0de9c5722b25","StudyCell_6","StudyCell"
"b5176fbd-1d73-4443-a141-08a9fdc25ea1","StudyCell_7","StudyCell"
"bae2c053-16b1-4d5d-92fa-8c1f60c15bed","StudyCell_8","StudyCell"
"34ad1606-24ca-42b7-908d-d5b761f9e876","StudyCell_9","StudyCell"
"86081172-6a94-455f-9905-4ebd234d50b3","StudyCell_10","StudyCell"
