"id","instanceType","uuid:ID"
"StudyCell_1","StudyCell","ff8cb49b-1ae4-48f4-a8a9-f502abb9197d"
"StudyCell_2","StudyCell","ae8457be-06c7-49e6-bf5f-89e40fe907db"
"StudyCell_3","StudyCell","f5bcd131-5682-4d4a-b19a-3c7666f85092"
"StudyCell_4","StudyCell","b2e6a98d-bafd-45ee-91a5-74a53f976e24"
"StudyCell_5","StudyCell","84b761c0-8ea7-483f-80df-06e221f4f4fc"
"StudyCell_6","StudyCell","9bcfe2c1-fea8-418e-afb9-17df750dcae6"
"StudyCell_7","StudyCell","8480d101-a81f-4165-91ff-3a1866efed35"
"StudyCell_8","StudyCell","6c3175f4-7e0e-40c9-bcba-5ad3ddf0c51e"
"StudyCell_9","StudyCell","5f7a0144-0680-4881-8ea2-a4f10f232bd5"
"StudyCell_10","StudyCell","2ca0556f-6e61-4486-8717-d12685238b60"
"StudyCell_11","StudyCell","b0ccb20d-19ea-47b1-88a0-d17405d79fed"
"StudyCell_12","StudyCell","d49af814-8a76-4fd4-81a7-d067f8ba4e63"
"StudyCell_13","StudyCell","2156baf0-897f-4c24-9a41-0fe0966f4f1c"
"StudyCell_14","StudyCell","8674a36d-22c1-4e4d-8f31-6995ffedae71"
"StudyCell_15","StudyCell","9fd5523b-c303-4c23-ab7e-385bad856e69"
