"id","uuid:ID","instanceType"
"StudyCell_1","d2f19914-37e4-490f-8aba-b1f22405382c","StudyCell"
"StudyCell_2","0feed560-f3ae-41b8-909d-23ef95f05000","StudyCell"
"StudyCell_3","6b14ad5f-f8fd-4edd-ada3-3fee891d7b7d","StudyCell"
"StudyCell_4","8b16f097-3389-4b8e-b3ae-0f03d7e7dd67","StudyCell"
"StudyCell_5","627133e3-c6af-4016-aaf8-a5d4061c4f4b","StudyCell"
"StudyCell_6","bb88cfc5-9785-4cbb-930b-8835e19695ff","StudyCell"
"StudyCell_7","23a3cd50-fbb2-4b2e-86ed-1289c19df843","StudyCell"
"StudyCell_8","e6a49106-0acd-480d-a341-397a99143b47","StudyCell"
"StudyCell_9","db423ede-015b-4249-ba16-8e391add94c4","StudyCell"
"StudyCell_10","8ef6213e-dee8-432c-98e3-18f1a8fd20ab","StudyCell"
"StudyCell_11","ac398166-5b0d-44a3-b49d-21a969ba2a3c","StudyCell"
"StudyCell_12","5fa547de-23d3-44d6-85f3-afd378790366","StudyCell"
"StudyCell_13","a80a93db-b190-4f18-a502-2dbb7f8ad72c","StudyCell"
"StudyCell_14","a943d13d-7f62-4d47-a629-bff320d64144","StudyCell"
"StudyCell_15","26063c59-7b29-4d18-b162-a7387502d989","StudyCell"
