"codeSystemVersion","instanceType","code","id","decode","uuid:ID","codeSystem"
"2023-12-15","Code","C67255","Code_304","Billion per Liter","3adca057-accc-48b7-a045-f72293d5bd0e","http://www.cdisc.org"
"2023-12-15","Code","C67452","Code_305","Thousand per Milliliter","bd05f86c-1d7b-4dd3-a772-6014d1d233a8","http://www.cdisc.org"
"2023-12-15","Code","C67391","Code_306","Unit of Number Concentration","04adfabf-8578-4c87-9d5b-ee83539f7787","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_307","Biospecimen Type","a7da516f-6827-4b2d-93d2-67da5059b393","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_308","No","ba7f8146-09f0-4e2f-841f-9e1369cf2032","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_309","Yes","0a7f118b-131d-4425-a982-d9fc76a2be6e","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_310","Laboratory Test Fasting Status","adbaa8f0-b530-4f4c-8184-e9eee4358767","http://www.cdisc.org"
"2023-12-15","Code","C64470","Code_311","BASO","cdeb8c81-ec81-4e15-bf2f-24df05ba6571","http://www.cdisc.org"
"2023-12-15","Code","C64809","Code_312","SODIUM","1dace994-2322-4e46-8bfd-28c397cae499","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_313","Laboratory Test Result","967690c0-1afd-4daa-87b8-2f05ac219e76","http://www.cdisc.org"
"2023-12-15","Code","C67474","Code_314","Milliequivalent per Liter","6e86eeab-40f3-4f48-b0d9-dc8e2cb545ff","http://www.cdisc.org"
"2023-12-15","Code","C67473","Code_315","Milliequivalent per Deciliter","de8dd1af-f9a3-4345-a09c-1a3c726f4b29","http://www.cdisc.org"
"2023-12-15","Code","C64387","Code_316","Millimole per Liter","0a91d8e3-3c63-47e2-a470-1ba357725b73","http://www.cdisc.org"
"2023-12-15","Code","C64567","Code_317","Molarity Unit","2800c050-86e7-4d9e-bf1f-507617e56202","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_318","Biospecimen Type","a4ce8e10-dc0c-4d90-87e3-69ac05e346f2","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_319","No","59b5b2be-15b7-45ad-9172-ef5598f6927a","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_320","Yes","1396ddc9-4236-4b72-aac0-03ff174d0f42","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_321","Laboratory Test Fasting Status","46645f66-c147-47ae-beb6-1e61f9d99c47","http://www.cdisc.org"
"2023-12-15","Code","C64809","Code_322","SODIUM","de3032ff-11bc-4900-b589-df81832009d3","http://www.cdisc.org"
"2023-12-15","Code","C64853","Code_323","K","9a4d1d24-02ed-4031-88f5-dfb8d8900e04","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_324","Laboratory Test Result","a705b48f-fad9-4b2d-81f7-fbf43e06d5f1","http://www.cdisc.org"
"2023-12-15","Code","C67474","Code_325","Milliequivalent per Liter","573e760d-b6c6-49eb-9816-0587878a1507","http://www.cdisc.org"
"2023-12-15","Code","C67473","Code_326","Milliequivalent per Deciliter","a7698938-1840-4304-a190-4e107900c1d8","http://www.cdisc.org"
"2023-12-15","Code","C64387","Code_327","Millimole per Liter","4790a3ff-24e1-4475-a98d-301b6d1b7cc7","http://www.cdisc.org"
"2023-12-15","Code","C64567","Code_328","Molarity Unit","d83cf244-29b2-4e79-af24-cd4cc3ff57ff","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_329","Biospecimen Type","a744b95f-3510-4073-91f8-e0f1b26bd58c","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_330","No","98573087-11de-44c9-a4f4-5f9e9030a096","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_331","Yes","ea94d0a1-b00c-48ad-8373-2fbde03bbc13","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_332","Laboratory Test Fasting Status","e2ab8b60-1412-4298-9d45-1023c71efad9","http://www.cdisc.org"
"2023-12-15","Code","C64853","Code_333","K","001877b7-c1b4-4f29-9234-15721125d12d","http://www.cdisc.org"
"2023-12-15","Code","C64495","Code_334","CL","2a676ed5-02ed-480b-9cf6-1bb649881239","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_335","Laboratory Test Result","16f693fd-68f2-452c-86dc-e1f167fc4d6c","http://www.cdisc.org"
"2023-12-15","Code","C67474","Code_336","Milliequivalent per Liter","7d02b4f2-5d71-4e4f-b679-2cf7301b7e93","http://www.cdisc.org"
"2023-12-15","Code","C67473","Code_337","Milliequivalent per Deciliter","c58f3b10-fcfb-4f33-a471-404ca72f5785","http://www.cdisc.org"
"2023-12-15","Code","C64387","Code_338","Millimole per Liter","f5976ec2-4e42-40cd-bbcd-d101ea16add0","http://www.cdisc.org"
"2023-12-15","Code","C64567","Code_339","Molarity Unit","3e522384-a216-4f22-ad73-2c1c6cede1ac","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_340","Biospecimen Type","14b78df9-515b-4ceb-a39b-293c00514e28","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_341","No","245183af-ad4e-4560-800c-d4e8cfd54fce","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_342","Yes","e35cfe6a-6f07-4631-8f90-dff48bdc74de","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_343","Laboratory Test Fasting Status","0e113e43-753f-4105-93ae-c392d52fa003","http://www.cdisc.org"
"2023-12-15","Code","C64495","Code_344","CL","505d33ad-4e69-41d6-bc64-ff0af8cb6258","http://www.cdisc.org"
"2023-12-15","Code","C64488","Code_345","CA","9e1921cc-2b42-48e0-b4b8-726638bee145","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_346","Laboratory Test Result","bbbc202f-ba07-47dc-8ce2-2eb7a21e7880","http://www.cdisc.org"
"2023-12-15","Code","C67015","Code_347","Milligram per Deciliter","a312423b-c741-467f-b721-0499efb30de8","http://www.cdisc.org"
"2023-12-15","Code","C64572","Code_348","Microgram per Milliliter","fa3cf5b1-2e6e-4b62-a6ca-bf906cb86129","http://www.cdisc.org"
"2023-12-15","Code","C64387","Code_349","Millimole per Liter","83f3c86a-2019-461e-9821-79719990ecfc","http://www.cdisc.org"
"2023-12-15","Code","C67473","Code_350","Milliequivalent per Deciliter","dc82eba5-3921-4518-b8ab-73de1d779c39","http://www.cdisc.org"
"2023-12-15","Code","C67474","Code_351","Milliequivalent per Liter","1e8ab8a3-a91c-4922-ac61-616108d9c1d6","http://www.cdisc.org"
"2023-12-15","Code","C48207","Code_352","Unit of Concentration","f48c75b9-40ff-4091-aa33-02149fc473d6","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_353","Biospecimen Type","551858c7-dbc4-40db-be8b-17b424189cf9","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_354","No","b8eb44a4-0a2d-4b6f-8d89-38b619b4aee3","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_355","Yes","d7718dc4-35c3-47b7-aaf0-bb09f4fe4a47","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_356","Laboratory Test Fasting Status","2e14f304-31bb-473a-b5b6-e801929e82f3","http://www.cdisc.org"
"2023-12-15","Code","C64488","Code_357","CA","a0873fe4-e7fa-48cd-859a-2a23baf8a7a2","http://www.cdisc.org"
"2023-12-15","Code","C64857","Code_358","PHOS","56de057c-54fa-464c-9345-de4755f6f24d","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_359","Laboratory Test Result","56495c27-63b3-4531-926b-35bea7417afd","http://www.cdisc.org"
"2023-12-15","Code","C67015","Code_360","Milligram per Deciliter","87d76017-ce62-4386-a9fe-393f5c878512","http://www.cdisc.org"
"2023-12-15","Code","C64572","Code_361","Microgram per Milliliter","e135fb13-6d7c-4b8f-bf3b-001d8ca20b8c","http://www.cdisc.org"
"2023-12-15","Code","C48508","Code_362","Micromole per Liter","e1e2355d-fb31-47bd-b710-78d6abc86482","http://www.cdisc.org"
"2023-12-15","Code","C64387","Code_363","Millimole per Liter","bd15aab9-35cf-4b29-8032-6ab4abca089f","http://www.cdisc.org"
"2023-12-15","Code","C48207","Code_364","Unit of Concentration","0e85d654-ad9c-4877-a171-15f29e0c047d","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_365","Biospecimen Type","49195aea-be51-4c99-9a82-fbdcd7348677","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_366","No","2ad42c94-761f-4d06-bdeb-d0cdfe3fc4ae","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_367","Yes","39e1f481-f445-4013-81ba-878c08b6d5ab","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_368","Laboratory Test Fasting Status","e9fb2c4b-cf45-4a52-a228-4abc3e023e6f","http://www.cdisc.org"
"2023-12-15","Code","C64857","Code_369","PHOS","14f89d9c-9935-4768-8d21-736878ad981d","http://www.cdisc.org"
"2023-12-15","Code","C64814","Code_370","URATE","6cb6839f-e045-4656-8222-d45383154d46","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_371","Laboratory Test Result","8da9d5f1-e918-4fae-82d9-33c3662a9f41","http://www.cdisc.org"
"2023-12-15","Code","C67015","Code_372","Milligram per Deciliter","95ac9509-12b2-431b-82e4-ecacf65d2513","http://www.cdisc.org"
"2023-12-15","Code","C64572","Code_373","Microgram per Milliliter","34948773-55e6-4f68-b3e8-4ba2256f25a0","http://www.cdisc.org"
"2023-12-15","Code","C48508","Code_374","Micromole per Liter","8ed5c812-a050-442e-9adf-e644cf496d83","http://www.cdisc.org"
"2023-12-15","Code","C64387","Code_375","Millimole per Liter","8122b54a-f579-44ac-b208-8b9a2823c643","http://www.cdisc.org"
"2023-12-15","Code","C48207","Code_376","Unit of Concentration","024d8ba2-f648-47d7-8f9c-5e6202c383ea","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_377","Biospecimen Type","35d3ca5d-0e04-4307-a601-ebc186e00a97","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_378","No","cdbd468d-94eb-42bb-ac39-10ac01f4350d","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_379","Yes","c3f1a21e-cfdc-42bf-b152-58ef72071285","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_380","Laboratory Test Fasting Status","d5d3e8d9-ba2d-4dfc-ab86-f84b9cfd4215","http://www.cdisc.org"
"2023-12-15","Code","C64814","Code_381","URATE","960e55c9-3e16-40e8-990a-5b6b386c7c88","http://www.cdisc.org"
"2023-12-15","Code","C64431","Code_382","ALB","6fa33495-8e46-4a23-be4c-ec4a9ae99ff1","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_383","Laboratory Test Result","98d01b9a-85da-498d-a616-a8fae70219fb","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_384","Biospecimen Type","0aed09c7-0100-4cb7-be55-d4e5eb0ac18d","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_385","No","e836830b-6a57-468f-a376-1ac494f61a3a","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_386","Yes","2a72fcdd-ef9f-4e2e-94e3-efcc107ec7a6","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_387","Laboratory Test Fasting Status","64965985-00d1-429c-9f28-ec20bf79b042","http://www.cdisc.org"
"2023-12-15","Code","C64431","Code_388","ALB","7af55b81-78aa-4624-9550-0afb8e0d0e99","http://www.cdisc.org"
"2023-12-15","Code","C64547","Code_389","CREAT","f8d73a6a-c407-489f-8cfd-bb87f2724422","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_390","Laboratory Test Result","101b0e51-fdc4-4e7f-9f03-7008d8d32d93","http://www.cdisc.org"
"2023-12-15","Code","C67015","Code_391","Milligram per Deciliter","744a3685-f2e3-4b79-a8e0-9c01f1092a8a","http://www.cdisc.org"
"2023-12-15","Code","C64572","Code_392","Microgram per Milliliter","4032a386-1f24-4e59-94ea-64ee92b70fe2","http://www.cdisc.org"
"2023-12-15","Code","C64387","Code_393","Millimole per Liter","bd41c180-db42-46ee-ba05-94dd33d196e4","http://www.cdisc.org"
"2023-12-15","Code","C48508","Code_394","Micromole per Liter","253c187d-ef16-47fe-8ad8-4fa43751ca2d","http://www.cdisc.org"
"2023-12-15","Code","C48207","Code_395","Unit of Concentration","01ef9935-807a-4a99-bbe4-cfc071cc339d","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_396","Biospecimen Type","9cb37a1a-e70c-48bb-af55-c0764fb9468b","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_397","No","0d4525b3-eb69-46d9-b61f-7cbc6e8ca6eb","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_398","Yes","f4240006-cdf4-4444-8e0f-010491e36b7c","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_399","Laboratory Test Fasting Status","c5b9d470-5714-4bf6-8468-ed0f505a8fd3","http://www.cdisc.org"
"2023-12-15","Code","C64547","Code_400","CREAT","f44d418f-2ec5-4237-a0db-a231556677f5","http://www.cdisc.org"
"2023-12-15","Code","C64832","Code_401","SPGRAV","7a59b45a-51c7-4794-9895-640022c462a0","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_402","Laboratory Test Result","a2ca15d9-8652-44db-8300-bc9380247832","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_403","Biospecimen Type","99946dfc-b146-4145-9ed8-cf5bc5de42a8","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_404","No","67a075a5-73b1-46cd-9c7d-80fb4df578ba","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_405","Yes","bcd6d694-8f7e-459f-b6ae-704d7566342b","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_406","Laboratory Test Fasting Status","9c330ff7-c72e-47ef-9ca6-8cd8012373ff","http://www.cdisc.org"
"2023-12-15","Code","C64832","Code_407","SPGRAV","d99ce8b8-4734-4bf8-aefc-16f482afad87","http://www.cdisc.org"
"2023-12-15","Code","C45997","Code_408","PH","cbeb9133-5742-4ef2-a6c0-f210ed95527e","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_409","Laboratory Test Result","ecefa944-bb96-40a6-ab01-ac4dc19cf70c","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_410","Biospecimen Type","780d36aa-1884-4bda-9c48-21f9b6356c2f","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_411","No","60e9c35b-c4cf-4e6e-b1a2-2c29ef671aa1","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_412","Yes","a4e4755d-6ce1-4e73-868c-0b4b6c946106","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_413","Laboratory Test Fasting Status","11000f56-f65f-4707-860e-6f6c0b29926b","http://www.cdisc.org"
"2023-12-15","Code","C45997","Code_414","PH","6a250e5f-d7ae-48de-8d6f-1bee6f36ccd1","http://www.cdisc.org"
"2023-12-15","Code","C64858","Code_415","PROT","561e7127-ac71-4171-a3a2-80c489a839cb","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_416","Laboratory Test Result","d2809782-74e4-4f46-a8b7-d56bb007da4a","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_417","Biospecimen Type","042bc5c9-b857-48e2-aaed-4e1b5078ccfd","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_418","No","c6d8bfc3-8658-4e75-b37a-872f67074863","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_419","Yes","0edc33c1-236a-488f-9078-fcb35fd15cd8","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_420","Laboratory Test Fasting Status","eca3a9d6-ff89-4b9e-9329-9d6cfa6d6045","http://www.cdisc.org"
"2023-12-15","Code","C64858","Code_421","PROT","06e3eef1-0539-4402-943c-0e17880b4ece","http://www.cdisc.org"
"2023-12-15","Code","C105585","Code_422","GLUC","b0775bd4-911d-469f-97a5-8d39d4987236","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_423","Laboratory Test Result","2a299b8c-c6eb-43b8-b462-8501e52f102b","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_424","Biospecimen Type","dd6a47ae-e93a-4016-a551-56324a777996","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_425","No","b8e26248-91f9-4ef8-9dee-32b3fca98d0d","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_426","Yes","33daaf80-3a65-48c8-8acf-6d46dbe427ca","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_427","Laboratory Test Fasting Status","8e11fe57-032d-4758-ba25-1ae8ad1e5ff2","http://www.cdisc.org"
"2023-12-15","Code","C105585","Code_428","GLUC","84c4c38c-721d-42bf-9a9d-3275e6771966","http://www.cdisc.org"
"2023-12-15","Code","C64854","Code_429","KETONES","4f1db9d9-8cef-48f1-86bb-cd608fc4089e","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_430","Laboratory Test Result","ecf1e38c-acbb-444f-8e1a-510ecbf556d2","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_431","Biospecimen Type","399c61e6-619a-4c83-ba98-52b7d80128f5","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_432","No","6e486c82-9a5b-4727-98f3-6d87b75ad604","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_433","Yes","e9e5f260-2613-447f-99cb-387ddda12118","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_434","Laboratory Test Fasting Status","ae62af99-862a-4de3-9ed4-3a4408c7fb3b","http://www.cdisc.org"
"2023-12-15","Code","C64854","Code_435","KETONES","1dcb3d75-d5cc-4984-8600-94652a21f68b","http://www.cdisc.org"
"2023-12-15","Code","C38037","Code_436","BILI","d283355d-ad23-4134-a812-ce9729baa075","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_437","Laboratory Test Result","bb637a25-0716-432a-ba43-95f51becb08d","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_438","Biospecimen Type","538ffd14-9a50-4bbb-87d6-a4d7b3d8bbda","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_439","No","a38bd71b-27df-421c-84eb-c1441655c161","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_440","Yes","82c324c8-d344-498d-89c2-28ec12330967","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_441","Laboratory Test Fasting Status","1b14f695-9721-462a-bf50-ce03e0c0dc80","http://www.cdisc.org"
"2023-12-15","Code","C38037","Code_442","BILI","240d40c6-3361-483a-90c7-45050f57834a","http://www.cdisc.org"
"2023-12-15","Code","C64816","Code_443","UROBIL","38c407d4-461c-4498-b5e1-60b0a65a7ef4","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_444","Laboratory Test Result","45a12b46-491a-43e3-a332-0110ccac6088","http://www.cdisc.org"
"2023-12-15","Code","C96599","Code_445","Ehrlich Unit","9c899f3d-5ba3-4218-a9f1-ad2704066428","http://www.cdisc.org"
"2023-12-15","Code","C67015","Code_446","Milligram per Deciliter","f296e2c3-aea4-4b4d-926d-03c9d82dbdc3","http://www.cdisc.org"
"2023-12-15","Code","C48508","Code_447","Micromole per Liter","4f821452-3d85-4fcd-a037-6853d1094e56","http://www.cdisc.org"
"2023-12-15","Code","C48207","Code_448","Unit of Concentration","78ac87c2-c2b3-40c9-9f79-1547274cf32d","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_449","Biospecimen Type","87ebaa6d-c2dd-4bd5-a78f-7f8b3e6e8347","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_450","No","1b2e603f-9a0d-4ee3-9b35-9b2a99d48b68","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_451","Yes","70d67484-03fb-4e75-888e-9824a8d73ef0","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_452","Laboratory Test Fasting Status","32fab9ea-d503-4c91-a6a2-c6445f9ae50d","http://www.cdisc.org"
"2023-12-15","Code","C64816","Code_453","UROBIL","099a48ea-dba2-47f1-a2e7-4989dbe1b0ef","http://www.cdisc.org"
"2023-12-15","Code","C64810","Code_454","NITRITE","eefc4bfb-558c-4852-a608-5f034c566c9c","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_455","Laboratory Test Result","dfacc757-003b-4682-a905-68e977d010d6","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_456","Biospecimen Type","c7ab660c-d0ad-4aea-a455-3c4bc6c75631","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_457","No","543bb6c1-8aba-4c46-946a-04085e341b29","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_458","Yes","03041332-f523-48bd-aba0-89fc73f2535f","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_459","Laboratory Test Fasting Status","fbd8b2d2-2eac-489e-9abb-1b0318a88aa3","http://www.cdisc.org"
"2023-12-15","Code","C64810","Code_460","NITRITE","b5f01b21-3ec8-4ab2-9f67-9de6149b88eb","http://www.cdisc.org"
"2023-12-15","Code","C64849","Code_461","HBA1C","60fbf998-a68b-4ccb-922c-602f47b655a8","http://www.cdisc.org"
"2023-12-15","Code","C36292","Code_462","Laboratory Test Result","e01b79b0-734d-4518-b74c-7b5255a93c49","http://www.cdisc.org"
"2023-12-15","Code","C64783","Code_463","Gram per Deciliter","fc4ec04d-3706-4e1c-bb95-4443676de686","http://www.cdisc.org"
"2023-12-15","Code","No Concept Code","Code_464","LBORRESU","61010850-ee74-4e6d-8d71-c86bb24aa900","http://www.cdisc.org"
"2023-12-15","Code","C70713","Code_465","Biospecimen Type","96b9a4ac-da6c-4134-acb0-e7b610871c32","http://www.cdisc.org"
"2023-12-15","Code","C49487","Code_466","No","29dbba7d-ba14-405b-9d76-8b1da123c2df","http://www.cdisc.org"
"2023-12-15","Code","C49488","Code_467","Yes","1870fc47-e209-4507-a038-d791d92cd508","http://www.cdisc.org"
"2023-12-15","Code","C83309","Code_468","Laboratory Test Fasting Status","eaec727b-e68a-46b5-ba2e-91802217c392","http://www.cdisc.org"
"2023-12-15","Code","C64849","Code_469","HBA1C","d2ddc078-dc1d-4ce7-b1ed-df2927b87b06","http://www.cdisc.org"
"2023-12-15","Code","C25208","Code_131","WEIGHT","a918f397-4ba3-449f-b78a-767ff7998167","http://www.cdisc.org"
"2023-12-15","Code","C77140","Code_132","Clinical Test Result","d9afb1d3-5d27-4fa9-aace-ca2e09991249","http://www.cdisc.org"
"2023-12-15","Code","C48531","Code_133","Pound","f0a8e44b-6988-4169-b5ee-45246ff4ae06","http://www.cdisc.org"
"2023-12-15","Code","C48155","Code_134","Gram","3105482d-5a36-4913-adef-cf150aadb3fa","http://www.cdisc.org"
"2023-12-15","Code","C28252","Code_135","Kilogram","24440c79-17c1-475f-b520-5d4a6ecf42e3","http://www.cdisc.org"
"2023-12-15","Code","C48208","Code_136","Unit of Weight","9e792a57-39de-47a5-af69-8e5ed5faec21","http://www.cdisc.org"
"2023-12-15","Code","C25208","Code_137","WEIGHT","9566c877-10aa-4af8-b1c7-b14e1a75b55d","http://www.cdisc.org"
"2023-12-15","Code","C174266","Code_117","Experimental Arm","7b6d6cf9-39a6-4a5e-9078-e92d7a72e840","http://www.cdisc.org"
"2023-12-15","Code","C188866","Code_118","Data Generated Within Study","00cfe67e-2637-486a-989b-7691b4f42d6e","http://www.cdisc.org"
"2023-12-15","Code","C174266","Code_119","Experimental Arm","cb738a15-43e7-4732-af09-697026f81165","http://www.cdisc.org"
"2023-12-15","Code","C188866","Code_120","Data Generated Within Study","60744f3b-86ab-49ae-91aa-7c1d0f3d735c","http://www.cdisc.org"
"2023-12-15","Code","C49659","Code_126","Open Label Study","3009b012-c76c-4fae-a3ac-32ace2a6211b","http://www.cdisc.org"
"2023-12-15","Code","C202487","Code_121","Screening Epoch","25403943-d829-4533-b82e-3945f3ce7e94","http://www.cdisc.org"
"2023-12-15","Code","C101526","Code_122","Treatment Epoch","037d6197-83fa-4719-9267-e0bd12d55197","http://www.cdisc.org"
"2023-12-15","Code","C42872","Code_123","Washout Period","ec12fc44-a9a3-425f-8f9a-4b307477f261","http://www.cdisc.org"
"2023-12-15","Code","C101526","Code_124","Treatment Epoch","81dbff31-55c2-4e91-9970-954e78718b7a","http://www.cdisc.org"
"2023-12-15","Code","C202578","Code_125","Follow-Up Epoch","9212ce27-ef90-4e16-b760-0695501537d1","http://www.cdisc.org"
"January 31, 2018","Code","46635009","Code_470","Diabetes mellitus type 1","418fabfc-e3e5-4e27-bb31-8ebaccdaa50d","SNOMED"
"January 31, 2018","Code","44054006","Code_471","Diabetes mellitus type 2","d58050a6-2979-4730-a01c-09830c2e900f","SNOMED"
"2023-12-15","Code","C41161","Code_477","Experimental Intervention","5132e5c3-c457-461d-91a3-708b8ebccae5","http://www.cdisc.org"
"2023-12-15","Code","C1909","Code_478","Pharmacologic Substance","80cadd3f-2ef4-4ccc-9b94-1b05ec6726b9","http://www.cdisc.org"
"2023-12-15","Code","C25301","Code_481","Day","ee67d552-d0b6-4e60-8cd3-36a6dac17b45","http://www.cdisc.org"
"12","Code","A","Code_476","B","56cd0365-0bed-463c-a36d-86623ad7eee7","SPONSOR"
"2023-12-15","Code","C25301","Code_472","Day","1409ed46-484e-46d5-9651-4dac167029af","http://www.cdisc.org"
"2023-12-15","Code","C28253","Code_474","Milligram","7f1bf0f1-8da7-4384-b772-359aa5bb1eea","http://www.cdisc.org"
"2023-12-15","Code","C38284","Code_473","Nasal Route of Administration","230d8b49-4cf3-4e74-8b59-c966f2512fbc","http://www.cdisc.org"
"2023-12-15","Code","C64576","Code_475","Once","082f04f1-236b-459f-aa92-c3caa862c804","http://www.cdisc.org"
"2023-12-15","Code","C99909x1","Code_480","IMP","5a613bfb-837e-401b-b3c6-a7f2812825ff","http://www.cdisc.org"
"None set","Code","A","Code_479","B","4a682769-43db-4f5e-b18f-b3d37c4440d0","FDA"
"2023-12-15","Code","C41161","Code_487","Experimental Intervention","57de7ebf-3d63-4307-aeaf-2b6d1d5b9152","http://www.cdisc.org"
"2023-12-15","Code","C1909","Code_488","Pharmacologic Substance","8850b947-785f-4638-9f3d-603f18a0a1be","http://www.cdisc.org"
"2023-12-15","Code","C25301","Code_491","Day","133139c0-d26c-4eb1-834b-13d18f1468e5","http://www.cdisc.org"
"12","Code","A","Code_486","B","4f2cccd8-df27-4c42-a21a-adaa0279f2e3","SPONSOR"
"2023-12-15","Code","C25301","Code_482","Day","ccd461b8-7367-4cdc-80c5-12905a79f338","http://www.cdisc.org"
"2023-12-15","Code","C28253","Code_484","Milligram","9929414e-3eb8-49ab-9c27-5b0ed24378f1","http://www.cdisc.org"
"2023-12-15","Code","C28161","Code_483","Intramuscular Route of Administration","fd1bbaaa-40e6-49c0-a8c0-44872765c0cc","http://www.cdisc.org"
"2023-12-15","Code","C64576","Code_485","Once","e2c6fd70-745e-4267-9d51-f1492ebc8b3f","http://www.cdisc.org"
"2023-12-15","Code","C99909x1","Code_490","IMP","d73b2947-e7c0-4e95-ac38-b6285ea6dfb0","http://www.cdisc.org"
"None set","Code","A","Code_489","B","6dd2fc48-f164-4dcc-b591-479ca26128b2","FDA"
"2023-12-15","Code","C85826","Code_496","Primary Objective","d2575f83-ff24-4a6a-bf0d-6d7a4d529f36","http://www.cdisc.org"
"2023-12-15","Code","C94496","Code_495","Primary Endpoint","9be3988f-7125-4e4f-a3bd-cd83762bf9e2","http://www.cdisc.org"
"2023-12-15","Code","C85827","Code_498","Secondary Objective","2c1f5dca-e124-4a6f-96fd-9b6e0ec50872","http://www.cdisc.org"
"2023-12-15","Code","C139173","Code_497","Secondary Endpoint","bac8c8e7-4559-41c1-ace2-b1daa9d12bb2","http://www.cdisc.org"
"2023-12-15","Code","C85827","Code_500","Secondary Objective","eec6cbef-7d51-40cf-9c10-792932c19a3d","http://www.cdisc.org"
