"id","instanceType","uuid:ID"
"StudyCell_1","StudyCell","5ada3b62-e295-4e8a-b361-302f3f1ce7d2"
"StudyCell_2","StudyCell","bcd38dd1-8261-4f43-8446-efbf5da091eb"
"StudyCell_3","StudyCell","5b293e55-968b-4512-8905-876823608cd6"
"StudyCell_4","StudyCell","55c8891a-33d3-4bfa-a485-f06e5225525b"
"StudyCell_5","StudyCell","c4b34063-fe54-40e0-95d3-a526bb0552ea"
"StudyCell_6","StudyCell","3e5f57d7-5170-4dc2-8001-4e5976c48bab"
"StudyCell_7","StudyCell","4a2a1e54-1038-41ac-b8b9-25302ccf924d"
"StudyCell_8","StudyCell","54cf1f15-5033-4dcd-a08c-a46b707c02ba"
"StudyCell_9","StudyCell","2e2b2fff-c38e-4e00-a8b0-40e403850d85"
"StudyCell_10","StudyCell","b7a53d9e-3d35-41c0-a292-66f51ae37544"
"StudyCell_11","StudyCell","234f74d5-e05c-46d8-9b21-a40ddfe401af"
"StudyCell_12","StudyCell","eefa31fa-82b9-4046-90c4-406e7a1fb8c6"
"StudyCell_13","StudyCell","b38c13be-ace7-4344-b83a-dc3141c42b08"
"StudyCell_14","StudyCell","b309e40c-ed09-46bf-b9fb-db790f9d76e6"
"StudyCell_15","StudyCell","919b27ce-34bd-4b3a-9350-55eb6dd54ef8"
