":START_ID",":END_ID"
"d9a64d9b-e447-4af4-8923-faead727a3ac","4b78cda6-aa09-4b10-8c4e-cb38db70b7a4"
"4b78cda6-aa09-4b10-8c4e-cb38db70b7a4","bd31a70a-cbac-4f90-86c0-bf86865ae96b"
"bd31a70a-cbac-4f90-86c0-bf86865ae96b","132a2a60-43db-404e-a08b-00e5d2e0db1f"
"132a2a60-43db-404e-a08b-00e5d2e0db1f","eb7f706d-cdfd-42f4-93e0-ffacfa386923"
"eb7f706d-cdfd-42f4-93e0-ffacfa386923","c6c18c10-4a41-4c32-bc52-b5891f0c39d3"
"c6c18c10-4a41-4c32-bc52-b5891f0c39d3","f472ed9f-3bb5-4c69-8dc3-e7e3683c71ef"
"f472ed9f-3bb5-4c69-8dc3-e7e3683c71ef","fc22d9f2-ee91-458d-be36-bf977545504f"
"fc22d9f2-ee91-458d-be36-bf977545504f","a8e210c3-5cc9-42d4-82b8-f347d31be1ef"
"a8e210c3-5cc9-42d4-82b8-f347d31be1ef","f6cea79e-6a61-403d-b9e1-7feb7e6e1bab"
"f6cea79e-6a61-403d-b9e1-7feb7e6e1bab","74efead9-34e6-4fa2-a60c-31a710bf37cb"
"74efead9-34e6-4fa2-a60c-31a710bf37cb","710fa750-ed61-410e-8be2-ebd1bde8facf"
"710fa750-ed61-410e-8be2-ebd1bde8facf","61d13a93-669f-418b-8404-67f83128e4ba"
"61d13a93-669f-418b-8404-67f83128e4ba","6f3c3d76-a9e3-441c-9ca7-a43de6685321"
"6f3c3d76-a9e3-441c-9ca7-a43de6685321","c4efd053-67a1-451f-9bc3-23ea740ad4b0"
"c4efd053-67a1-451f-9bc3-23ea740ad4b0","d168dbf9-a7b6-4e18-bdf8-2150a605810d"
"180c3c81-48ab-4ebc-b557-3abc7941e556","46b3a238-c498-4057-95db-12e007db0e5c"
"46b3a238-c498-4057-95db-12e007db0e5c","ba5f65f7-aee2-4d2b-98b9-ecb1f1dde8ef"
"ba5f65f7-aee2-4d2b-98b9-ecb1f1dde8ef","8b6bf1aa-7396-4890-88a6-a3789465ad65"
"8b6bf1aa-7396-4890-88a6-a3789465ad65","afd1400e-fe49-459a-94ca-896bb048f5e3"
"afd1400e-fe49-459a-94ca-896bb048f5e3","1da31771-ccf3-4b94-9754-626d6a891567"
