"uuid:ID","instanceType","id"
"f5002361-2943-4fdd-9214-9218ada11375","GeographicScope","GeographicScope_1"
"92729d8a-ccd2-4047-ad04-b7acff216082","GeographicScope","GeographicScope_2"
