"instanceType","isEnabled","id","uuid:ID"
"ResponseCode","True","ResponseCode_1","813becc7-51e3-4a04-a7d0-9fa5f6b04e61"
"ResponseCode","True","ResponseCode_2","0b6e23fe-cf53-47c1-9462-d66107b71faf"
