"instanceType","uuid:ID","id"
"StudyCell","62fb3900-b7a3-4163-b2df-956da31a302f","StudyCell_1"
"StudyCell","6b210259-8dc8-48ea-a0c3-7658efd32299","StudyCell_2"
"StudyCell","bbbd79f1-2533-423a-b596-c09400637de2","StudyCell_3"
"StudyCell","cd64d762-ca30-4f8e-b89e-e3d43c0a37e1","StudyCell_4"
"StudyCell","d2926d72-97a9-466b-9b96-18bd857388f0","StudyCell_5"
"StudyCell","fb610e72-63ab-4c75-8ada-e6fb51227bd7","StudyCell_6"
"StudyCell","cc232360-4c2c-4838-afa8-7d3839bfa1d7","StudyCell_7"
"StudyCell","a385cdc4-44ec-4c33-9cea-d5b47ab40941","StudyCell_8"
"StudyCell","7726664d-3975-43d5-ba98-39a142b7ebac","StudyCell_9"
"StudyCell","7630d544-9162-4ead-924f-db8e7cb8ed1a","StudyCell_10"
"StudyCell","66802acd-dc67-412d-b11d-c5dea9e525c8","StudyCell_11"
"StudyCell","70be720b-884e-413a-9e15-915cf1b78d87","StudyCell_12"
"StudyCell","af43fbe3-3ce8-4ed5-9c51-77ec73b3f649","StudyCell_13"
"StudyCell","e3bb83b8-c591-4fc6-bfb6-43d1b5662676","StudyCell_14"
"StudyCell","2cee0b0d-cec5-4f54-9911-e663d55556ef","StudyCell_15"
