"uuid:ID","id","isEnabled","instanceType"
"75934e54-9a10-49e9-83bb-545d1d1f8f1d","ResponseCode_18","True","ResponseCode"
"cad33513-8bd2-4f61-b818-fa30e26267f9","ResponseCode_19","True","ResponseCode"
"3f10b17b-5f51-4a3d-8b79-076c2f4ff586","ResponseCode_20","True","ResponseCode"
"e2f79fd7-eed6-4adf-bd67-be921eb01c36","ResponseCode_21","True","ResponseCode"
"7ae591bf-fd32-46d9-8d33-c6e931d5b60c","ResponseCode_22","True","ResponseCode"
"0f98c747-127c-4d68-a22e-43ee25935980","ResponseCode_23","True","ResponseCode"
"c552f70c-2a31-4a01-bd6e-d6198edb62b9","ResponseCode_24","True","ResponseCode"
"29a12db7-a34a-4e9e-bf7e-ff33538fc7c3","ResponseCode_25","True","ResponseCode"
"aa4a02b8-acb1-4740-b10b-9738bc0ef2a9","ResponseCode_1","True","ResponseCode"
"893d4085-ae41-4fae-94ca-52413b91c419","ResponseCode_2","True","ResponseCode"
"47726df2-aa65-470c-bf0d-b0a446c5b390","ResponseCode_3","True","ResponseCode"
"06be96a7-f2f0-4e1e-bc44-5f84426ae187","ResponseCode_4","True","ResponseCode"
"cdbe9e83-d690-4e58-837a-20062409470b","ResponseCode_5","True","ResponseCode"
"ca2e223a-8b01-43a1-b2fa-885246981d2b","ResponseCode_6","True","ResponseCode"
"f2fac938-be71-4f4a-a198-faf95f3f1526","ResponseCode_7","True","ResponseCode"
"7ddc36a7-d845-43ec-9d68-3f022de63732","ResponseCode_8","True","ResponseCode"
"de4acad3-de83-4e3e-8863-fd4e8d1ce8c4","ResponseCode_9","True","ResponseCode"
"b87ebc06-a570-42dd-b547-9a4c871dead0","ResponseCode_10","True","ResponseCode"
"f8f4f057-c0fc-47b0-96c3-438856d5230c","ResponseCode_11","True","ResponseCode"
"4bc1a3ae-4250-4fde-9519-abeccfe89925","ResponseCode_12","True","ResponseCode"
"0c448c86-77ef-44cb-8894-e79496be7bc9","ResponseCode_13","True","ResponseCode"
"fd5ca8d2-0a55-4b51-b0e6-ef9701efe567","ResponseCode_14","True","ResponseCode"
"25e56977-554b-44dc-b359-3f1c367c1735","ResponseCode_15","True","ResponseCode"
"875e7d0b-b9cc-4e55-bbc9-0a36f39501d5","ResponseCode_16","True","ResponseCode"
"5394bb55-1e70-4354-a36f-445c5077ded3","ResponseCode_17","True","ResponseCode"
