"id","uuid:ID","instanceType"
"StudyCell_1","6e9a30d4-9b60-495f-9e15-1283fda1f779","StudyCell"
"StudyCell_2","434a7744-5c47-43e1-8400-1c9368bb5a03","StudyCell"
"StudyCell_3","220d39b5-9c38-47b6-bbe3-46d09be0631a","StudyCell"
"StudyCell_4","7f85dab1-9594-419d-98c3-80333786a89b","StudyCell"
"StudyCell_5","9a313c46-dc11-4bff-a07a-5479bc0e013b","StudyCell"
"StudyCell_6","49953bff-67ee-4ee3-8028-70ccad170c13","StudyCell"
"StudyCell_7","f0ddd803-6d02-4aa6-8bd4-873a1510d524","StudyCell"
"StudyCell_8","58ea6222-8b5d-4535-8c28-a0f46ce10f2a","StudyCell"
"StudyCell_9","898ad7f4-2efb-4cec-9182-364b38e3113c","StudyCell"
"StudyCell_10","d66d8fb0-5696-4800-ad6f-cf5d2314016d","StudyCell"
"StudyCell_11","a9f0ef3a-35ec-419d-bfc7-664b2a4d29a8","StudyCell"
"StudyCell_12","81039d24-8d97-4853-af9e-92c44f18a419","StudyCell"
"StudyCell_13","4cb2f25b-9674-4817-8ea5-291c0bdaba80","StudyCell"
"StudyCell_14","37c0de8b-b9e1-437a-867f-8785e91c9e1d","StudyCell"
"StudyCell_15","c4684882-9e02-4bbe-b95a-987b9ba1ba7a","StudyCell"
