"isRequired","datatype","id","name","uuid:ID","label","isEnabled","instanceType"
"True","","BiomedicalConceptProperty_26","VSORRESU","3d9f86eb-e020-44ac-afd7-1dfca0d2b86c","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_27","VSPOS","f301a97d-c027-43bc-9ebf-43fb135a284f","VSPOS","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_28","VSLOC","3ef5f33c-f169-42ab-b9c9-e91f202c86a5","VSLOC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_29","VSLAT","4ec2a572-f7d6-40f4-ac10-628c44b5afab","VSLAT","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_30","VSTESTCD","0f1296f4-79d1-41f7-801e-097eda399176","VSTESTCD","True","BiomedicalConceptProperty"
"True","integer","BiomedicalConceptProperty_31","VSORRES","80b4c777-0c6a-4a71-bdaa-99fc18491bee","VSORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_32","VSORRESU","e32b2f61-31e5-476d-b668-985da4944eb2","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_33","VSPOS","4939760b-575d-4f9f-b6a6-5108396500a9","VSPOS","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_34","VSLOC","06fcad0f-db70-4702-a5d5-62b2f4a08ebc","VSLOC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_35","VSLAT","09c1b92f-cfd8-442b-9e12-a47a1a0c6b6e","VSLAT","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_36","VSTESTCD","653e7fe8-dd59-47db-9f79-d89f440f28f9","VSTESTCD","True","BiomedicalConceptProperty"
"True","float","BiomedicalConceptProperty_37","VSORRES","047056d1-93bf-4534-bbdc-b94c01b59ba3","VSORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_38","VSORRESU","c70dc5c6-f4ae-4c7a-adbe-1b2fa6474eec","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_39","VSLOC","9e172929-8c54-4739-97b1-28965fa7d7ad","VSLOC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_40","VSTESTCD","3cdb91dd-bbbf-437a-943e-1f320e0ae358","VSTESTCD","True","BiomedicalConceptProperty"
"True","float","BiomedicalConceptProperty_41","VSORRES","3149e0b5-f1b2-4ecc-aafd-7b597a869554","VSORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_42","VSORRESU","f4f70b84-4f32-4caf-81f5-0c034656111c","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_43","VSTESTCD","a98289cd-04ff-4143-8d36-7a5fa3830ad3","VSTESTCD","True","BiomedicalConceptProperty"
"True","float","BiomedicalConceptProperty_44","VSORRES","b7441cb8-6ef0-4342-87c7-2336273c0c87","VSORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_45","VSORRESU","4de4dc36-1cf2-4731-888a-db052ce77aca","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_46","LBTESTCD","b84dd978-f624-4b4c-9eed-88841cc38d02","LBTESTCD","True","BiomedicalConceptProperty"
"True","float","BiomedicalConceptProperty_47","LBORRES","bece2423-ea81-49c2-a4cd-4d4857b79440","LBORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_48","LBORRESU","c46c27d9-039a-4705-89b8-23d922aad5f6","LBORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_49","LBSPEC","bc390dff-7526-41e5-b46d-5f036c0a14cf","LBSPEC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_50","LBFAST","5e0cdbb1-4a25-4d98-8771-c141bd31840f","LBFAST","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_51","LBTESTCD","69018dd1-1ed1-4483-b428-e1fb1f4d10ae","LBTESTCD","True","BiomedicalConceptProperty"
"True","text","BiomedicalConceptProperty_52","LBORRES","d8bfe7d2-f6bd-4a0d-9a5a-440b8018368f","LBORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_53","LBSPEC","8ea9b97a-bc64-412a-9436-2524a4b45e6d","LBSPEC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_54","LBFAST","97952532-5dfc-45ae-a2ac-1a8d4ac3148f","LBFAST","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_55","LBTESTCD","39e3b583-fa55-4078-9b34-d5d321652d47","LBTESTCD","True","BiomedicalConceptProperty"
"True","float","BiomedicalConceptProperty_56","LBORRES","eeca79ea-14a6-45f7-854e-ea9307a44b85","LBORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_57","LBORRESU","70b2c55e-45f1-4a1e-b230-d0c9a3e3c042","LBORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_58","LBSPEC","c0e4564d-c861-46a9-993a-49fe3e6f4d3d","LBSPEC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_59","LBFAST","f45bec3c-e78e-4866-ba25-01d410698abc","LBFAST","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_60","LBTESTCD","8f30a939-0af5-4b1b-a29f-2541ba5c141d","LBTESTCD","True","BiomedicalConceptProperty"
"True","float","BiomedicalConceptProperty_61","LBORRES","82a5c267-2287-4360-b70f-e276611016e3","LBORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_62","LBORRESU","f8cccc52-7d72-49b2-ae4f-86a0c6e441b2","LBORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_63","LBSPEC","f5fbbe14-c2d5-429f-a8ee-c03b8f09e895","LBSPEC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_64","LBFAST","272cae25-b03a-4282-a9a9-6b2e66f77adc","LBFAST","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_65","LBTESTCD","ebe304cb-4878-4ad6-b482-6edba1f3df11","LBTESTCD","True","BiomedicalConceptProperty"
"True","float","BiomedicalConceptProperty_66","LBORRES","ea18cef3-eae2-4b5d-9349-cf0888879995","LBORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_67","LBORRESU","f92509ee-e883-48a9-a1d7-aaab9eb064b2","LBORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_68","LBSPEC","cbde47e3-ae0e-4242-868d-9e8e97c0f168","LBSPEC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_69","LBFAST","b4bce9e0-bfd4-46aa-8906-b973558cf8e1","LBFAST","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_70","LBTESTCD","d41f9c57-fa9d-4755-9624-5a68fb441f3d","LBTESTCD","True","BiomedicalConceptProperty"
"True","float","BiomedicalConceptProperty_71","LBORRES","34f353ab-fd56-44c4-91b2-30a65bd7ad9b","LBORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_72","LBORRESU","fd6fa7e8-7a5e-47cf-bab4-65a1cc93a414","LBORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_73","LBSPEC","b10be80b-b2c3-4ec1-a8f2-fb3ff76f5844","LBSPEC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_74","LBFAST","9eebc146-076e-40a8-94c5-56c6aa4d728a","LBFAST","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_75","LBTESTCD","bf8732de-ecc7-4e34-a8dc-d141e9017650","LBTESTCD","True","BiomedicalConceptProperty"
"True","float","BiomedicalConceptProperty_76","LBORRES","7d4658cf-6079-4203-8707-c9974a610adb","LBORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_77","LBORRESU","20971d91-f47f-45b2-aa92-349858f768b3","LBORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_78","LBSPEC","e9a40a03-b2c4-4723-b12b-ac971a76b68c","LBSPEC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_79","LBFAST","0f627441-2e74-41ac-8ec4-b040cd4f9b14","LBFAST","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_80","VSTESTCD","857eb9fd-a798-4ede-b981-b085f52ee1a6","VSTESTCD","True","BiomedicalConceptProperty"
"True","integer","BiomedicalConceptProperty_81","VSORRES","d0993302-45a9-4941-b6ae-5f2a8632e661","VSORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_82","VSORRESU","d50ef978-5abe-48a3-b1fa-e3f0d0aa3b2a","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_83","VSPOS","b9e9e13b-1300-43c6-a508-e15cd2d7d595","VSPOS","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_84","VSLOC","a12679fe-4c7a-41d1-809f-b5a9b9c142e5","VSLOC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_85","VSLAT","b7b849ec-f8d0-47ec-afc5-30570e71c2fa","VSLAT","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_86","VSTESTCD","cca355d2-05c0-4f48-a99c-007a7d32c28f","VSTESTCD","True","BiomedicalConceptProperty"
"True","integer","BiomedicalConceptProperty_87","VSORRES","ae48c292-842e-4a87-9335-172fc7113a0d","VSORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_88","VSORRESU","445c9437-6c13-4df1-9d57-b63dc03917ee","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_89","VSPOS","74ad0f87-7cc3-4689-a63b-4e320d4b7552","VSPOS","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_90","VSLOC","c9cab05f-2d0f-43ec-8bc4-a24a9328a047","VSLOC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_91","VSLAT","12ccc295-d2a8-430b-8385-120a80ec931b","VSLAT","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_92","VSTESTCD","353a8199-e784-4d9b-9bc8-6f3314eb7ddf","VSTESTCD","True","BiomedicalConceptProperty"
"True","integer","BiomedicalConceptProperty_93","VSORRES","46e2f48a-5288-4f95-a214-7d632feaccc1","VSORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_94","VSORRESU","a6505c5b-2e06-43d7-8907-3ca49c372443","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_95","VSPOS","87b1c16c-fc28-4dab-893e-1399be01814d","VSPOS","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_96","VSLOC","1f1bfdb1-96a8-493e-942d-c37609b49464","VSLOC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_97","VSLAT","ddc7413e-3385-4b31-845a-10af518bea5c","VSLAT","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_98","VSTESTCD","381dee61-b634-4414-bc25-8508bf906711","VSTESTCD","True","BiomedicalConceptProperty"
"True","integer","BiomedicalConceptProperty_99","VSORRES","cb3c764a-54d3-4797-9d9c-5aee61364f82","VSORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_100","VSORRESU","d216fc8f-8f04-455c-ac1c-852cd9a0aea6","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_101","VSPOS","a0a5c31d-5b5e-4336-9a82-15684a388e4b","VSPOS","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_102","VSLOC","e3fa913e-b9f8-4057-bab2-075c0da439a5","VSLOC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_103","VSLAT","06612875-0a1a-42c6-8672-7a438916434d","VSLAT","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_104","VSTESTCD","51fb64a8-c586-46d1-868b-7f391258e70b","VSTESTCD","True","BiomedicalConceptProperty"
"True","integer","BiomedicalConceptProperty_105","VSORRES","9c25659f-0c2e-46cc-b277-2def40c8ff75","VSORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_106","VSORRESU","28fff82c-d885-48d9-a211-1d8d9d0dd292","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_107","VSPOS","359e9373-1e30-43fa-bf82-ea16c10deb4b","VSPOS","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_108","VSLOC","6d44fe93-c308-4e1d-8a3f-bcaf77430e68","VSLOC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_109","VSLAT","cc0735be-662f-4f5b-83c4-9fcb2dddec0a","VSLAT","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_110","VSTESTCD","60c95fa4-94e4-420c-9531-52751ea8c6d1","VSTESTCD","True","BiomedicalConceptProperty"
"True","integer","BiomedicalConceptProperty_111","VSORRES","b746eee9-c4fe-48d9-8a51-ffd6090b1e48","VSORRES","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_112","VSORRESU","d3ded135-177d-462c-85a9-09e570d42818","VSORRESU","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_113","VSPOS","b2738389-92bc-4976-a45b-ea569e69cd1d","VSPOS","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_114","VSLOC","2d76a48c-f906-4518-8661-325dfcbe3661","VSLOC","True","BiomedicalConceptProperty"
"True","","BiomedicalConceptProperty_115","VSLAT","331d1dee-2a17-4d9a-b4df-bebdd760cd6d","VSLAT","True","BiomedicalConceptProperty"
