"uuid:ID","instanceType","id"
"f4c5240c-c621-4a0e-b3f0-5e4f13153261","StudyCell","StudyCell_1"
"fe41989c-6afc-45c7-8682-c79c8e4b6137","StudyCell","StudyCell_2"
"7679eb63-b67f-4c30-b5b7-6aad1430a6b0","StudyCell","StudyCell_3"
"c8026c7e-b812-4da4-87bb-80c8bbc16995","StudyCell","StudyCell_4"
"2db352ee-c13e-4feb-9a3a-e6800df1e634","StudyCell","StudyCell_5"
"67feea3e-a147-4bce-96ac-358cc73592a7","StudyCell","StudyCell_6"
"21d3ba15-c606-41af-a54c-0b93f9f39e4b","StudyCell","StudyCell_7"
"12afc3ba-06c7-47a3-9486-77da152c3c21","StudyCell","StudyCell_8"
"f082c7f2-0e11-40f7-bcf9-e0894ec4c4e0","StudyCell","StudyCell_9"
"de8bc0d2-b156-4dc3-8482-e5b9fe120bc1","StudyCell","StudyCell_10"
"b5c7ce6e-0a9d-46b3-a3dd-7e3770ba5b46","StudyCell","StudyCell_11"
"12dce7e8-e2bd-4c64-aad3-197bef751e21","StudyCell","StudyCell_12"
"6d7c393a-8b37-4ee5-85ba-ce3bcdf9fd9d","StudyCell","StudyCell_13"
"5b350a7e-a40b-4243-950b-fdb7402de78f","StudyCell","StudyCell_14"
"65e9b575-8ec8-4487-8468-ea6fb61f6996","StudyCell","StudyCell_15"
