"uuid:ID","id","instanceType"
"159335ef-b4b6-403c-8052-7b64ca361f01","StudyCell_1","StudyCell"
"b15aab75-8eb4-47c7-8ace-256f1096d7a4","StudyCell_2","StudyCell"
"1c32c138-a980-472d-9f7a-841fa7ae173d","StudyCell_3","StudyCell"
"2e1dc08d-1999-475c-9cb4-9452bf5165ab","StudyCell_4","StudyCell"
"4b536e4b-0c70-4776-87a3-b4b042e0c39d","StudyCell_5","StudyCell"
"44689e1c-fb71-468a-beba-fd04bd6352ba","StudyCell_6","StudyCell"
"a64e8e2c-280b-453f-a143-bef660be1a4a","StudyCell_7","StudyCell"
"63222bc3-8a92-4211-b34a-8135c97ffe25","StudyCell_8","StudyCell"
"f658e477-c57a-43f7-913b-093cd0855f9b","StudyCell_9","StudyCell"
"2409c61b-e17e-460f-b352-e7945f1cc49e","StudyCell_10","StudyCell"
"86f26421-4943-47ec-a129-30395869b2bd","StudyCell_11","StudyCell"
"830c57a8-7848-45a2-ba1a-0a4f92746f3c","StudyCell_12","StudyCell"
"ecc7b1fc-7381-4d44-99b1-7f6950a43b90","StudyCell_13","StudyCell"
"1489e925-9f68-43fe-9b8b-b7678caaa1df","StudyCell_14","StudyCell"
"e98ea86b-5ba3-4b2a-8ac0-1de102ce8265","StudyCell_15","StudyCell"
