"uuid:ID","id","instanceType"
"b5602efd-e786-484a-820b-7252c943dd15","StudyCell_1","StudyCell"
"56f184ce-bee2-4889-8a1c-8b7e83e12fcd","StudyCell_2","StudyCell"
"8f6dea78-0713-48a9-8be4-1d2e87fcbb84","StudyCell_3","StudyCell"
"0e60a35c-d04d-4e8b-8b68-900a023fdb76","StudyCell_4","StudyCell"
"96adf13f-aadf-42e1-b38c-45dbde091cd1","StudyCell_5","StudyCell"
"aaf6bf5b-15cb-4dec-9314-825931799aca","StudyCell_6","StudyCell"
"0aa647fe-d1ce-4fcf-bc0d-e1499104bfb2","StudyCell_7","StudyCell"
"2f499d6a-9f7a-43ff-9356-156ced32fc04","StudyCell_8","StudyCell"
"79608d93-53b8-4634-a2e7-7547c511a6f4","StudyCell_9","StudyCell"
"7a17db92-1ddd-4f25-9122-e95eff622203","StudyCell_10","StudyCell"
"d07c1905-abeb-48b7-8053-39b865a2e3ff","StudyCell_11","StudyCell"
"befc8072-6531-43ba-ba9a-142495602eea","StudyCell_12","StudyCell"
"0aad5826-b9a4-4257-b03a-3c335aa7e25b","StudyCell_13","StudyCell"
"fc63c729-3aad-4eb2-b5ec-bc9742235338","StudyCell_14","StudyCell"
"167c42dc-3b14-4a87-9539-479edfcfb8d7","StudyCell_15","StudyCell"
