"uuid:ID","isEnabled","datatype","label","isRequired","id","instanceType","name"
"3d2a2028-136c-455f-ad24-d9b13c19ab4c","True","","LBTESTCD","True","BiomedicalConceptProperty_131","BiomedicalConceptProperty","LBTESTCD"
"a857bdc7-8e27-44e9-bcab-d3e3fc08fa93","True","float","LBORRES","True","BiomedicalConceptProperty_132","BiomedicalConceptProperty","LBORRES"
"f1a75d25-1d77-4fcb-825a-244bf496cada","True","","LBORRESU","True","BiomedicalConceptProperty_133","BiomedicalConceptProperty","LBORRESU"
"39945941-d613-4e5e-8e58-2e3a985f9959","True","","LBSPEC","True","BiomedicalConceptProperty_134","BiomedicalConceptProperty","LBSPEC"
"22202b4c-7695-43c9-b742-0c9bc0c6b70a","True","","LBFAST","True","BiomedicalConceptProperty_135","BiomedicalConceptProperty","LBFAST"
"cce1a56f-3dbd-41e8-a783-533fe621b94c","True","","LBTESTCD","True","BiomedicalConceptProperty_136","BiomedicalConceptProperty","LBTESTCD"
"31c40826-ef35-4973-a4f8-6febb1d06b4b","True","text","LBORRES","True","BiomedicalConceptProperty_137","BiomedicalConceptProperty","LBORRES"
"db135234-dff2-45ae-af67-4db7d9457dd3","True","","LBSPEC","True","BiomedicalConceptProperty_138","BiomedicalConceptProperty","LBSPEC"
"767307a4-d6d1-4d07-898d-ff6ee70aa23f","True","","LBFAST","True","BiomedicalConceptProperty_139","BiomedicalConceptProperty","LBFAST"
"6028ccec-7606-4ffd-8b3e-c1c963e6c37b","True","","LBTESTCD","True","BiomedicalConceptProperty_140","BiomedicalConceptProperty","LBTESTCD"
"b75e81c5-b938-4150-ba91-e675b2bee7bc","True","float","LBORRES","True","BiomedicalConceptProperty_141","BiomedicalConceptProperty","LBORRES"
"31ea98a0-eab2-42d6-a52e-c27d1317d52c","True","","LBORRESU","True","BiomedicalConceptProperty_142","BiomedicalConceptProperty","LBORRESU"
"c04841cb-4859-4d1f-82e1-bc089ae61255","True","","LBSPEC","True","BiomedicalConceptProperty_143","BiomedicalConceptProperty","LBSPEC"
"ef7516d2-2a2e-4422-b3c9-bf2af9e02e56","True","","LBFAST","True","BiomedicalConceptProperty_144","BiomedicalConceptProperty","LBFAST"
"4c1e4d41-1dc2-46f2-97f9-3d7d4c6a0f59","True","","LBTESTCD","True","BiomedicalConceptProperty_145","BiomedicalConceptProperty","LBTESTCD"
"f0a4161a-5b68-47aa-bb5d-d45cde9db933","True","float","LBORRES","True","BiomedicalConceptProperty_146","BiomedicalConceptProperty","LBORRES"
"4ca0b9bc-34ba-486a-9eea-9b5a448bd264","True","","LBORRESU","True","BiomedicalConceptProperty_147","BiomedicalConceptProperty","LBORRESU"
"123abd6f-016f-4219-ae5d-7d2478000de2","True","","LBSPEC","True","BiomedicalConceptProperty_148","BiomedicalConceptProperty","LBSPEC"
"c6eef892-7e9a-4baf-a8c8-5ce6487bcd12","True","","LBFAST","True","BiomedicalConceptProperty_149","BiomedicalConceptProperty","LBFAST"
"b0ba2085-0492-452d-b9f2-a9b48dc67bcf","True","","LBTESTCD","True","BiomedicalConceptProperty_150","BiomedicalConceptProperty","LBTESTCD"
"d5fcbfe9-d815-457f-92aa-ba9d88a999aa","True","float","LBORRES","True","BiomedicalConceptProperty_151","BiomedicalConceptProperty","LBORRES"
"39102c72-85d4-4e00-9f63-2639f2199dcd","True","","LBORRESU","True","BiomedicalConceptProperty_152","BiomedicalConceptProperty","LBORRESU"
"66977cd0-c233-4764-883f-e540ec396ade","True","","LBSPEC","True","BiomedicalConceptProperty_153","BiomedicalConceptProperty","LBSPEC"
"f6c86cf9-d401-4bde-b0ff-d5691d45d0d8","True","","LBFAST","True","BiomedicalConceptProperty_154","BiomedicalConceptProperty","LBFAST"
"3ba81bb0-a7c3-4305-b343-15625bec1023","True","","LBTESTCD","True","BiomedicalConceptProperty_155","BiomedicalConceptProperty","LBTESTCD"
"fc4783eb-7bb7-4666-a8f1-e029107f38b6","True","float","LBORRES","True","BiomedicalConceptProperty_156","BiomedicalConceptProperty","LBORRES"
"6a90e441-dc82-44c0-9744-5e2c22297a78","True","","LBORRESU","True","BiomedicalConceptProperty_157","BiomedicalConceptProperty","LBORRESU"
"737e1c00-96bf-472a-8948-5c13a95d7505","True","","LBSPEC","True","BiomedicalConceptProperty_158","BiomedicalConceptProperty","LBSPEC"
"49e4f0ac-996a-40f1-a6c3-815ec106ce1d","True","","LBFAST","True","BiomedicalConceptProperty_159","BiomedicalConceptProperty","LBFAST"
"7761953d-853c-4be8-91f6-50128bef6d7b","True","","LBTESTCD","True","BiomedicalConceptProperty_160","BiomedicalConceptProperty","LBTESTCD"
"085e353a-929d-4e03-93d6-e9a8068a8b1c","True","float","LBORRES","True","BiomedicalConceptProperty_161","BiomedicalConceptProperty","LBORRES"
"653e8f75-616c-4cd4-b2a4-960fe5cb6e5f","True","","LBORRESU","True","BiomedicalConceptProperty_162","BiomedicalConceptProperty","LBORRESU"
"55d89d80-09bc-4045-a0b3-b393a5cc9f45","True","","LBSPEC","True","BiomedicalConceptProperty_163","BiomedicalConceptProperty","LBSPEC"
"4e0dcbf6-aa59-474e-b20c-49b57678db6b","True","","LBFAST","True","BiomedicalConceptProperty_164","BiomedicalConceptProperty","LBFAST"
"0157be2b-448b-46d8-a75c-d379be94cb4f","True","","LBTESTCD","True","BiomedicalConceptProperty_165","BiomedicalConceptProperty","LBTESTCD"
"c11b6c05-3b9f-4ce4-a23f-e9cc25e350c0","True","float","LBORRES","True","BiomedicalConceptProperty_166","BiomedicalConceptProperty","LBORRES"
"d7ed273c-fc86-48a2-ab90-33fdcb2f6590","True","","LBORRESU","True","BiomedicalConceptProperty_167","BiomedicalConceptProperty","LBORRESU"
"ded25338-9d2c-438c-ae64-5a0c88596fc2","True","","LBSPEC","True","BiomedicalConceptProperty_168","BiomedicalConceptProperty","LBSPEC"
"43b093bd-825f-401c-9e43-f2f1e19b585f","True","","LBFAST","True","BiomedicalConceptProperty_169","BiomedicalConceptProperty","LBFAST"
"3ec3ed0d-0661-4d3a-b976-5c553e8e3414","True","text","AETERM","True","BiomedicalConceptProperty_1","BiomedicalConceptProperty","AETERM"
"7d75b56f-8675-40f1-9260-acf733e32a74","True","text","AEDECOD","True","BiomedicalConceptProperty_2","BiomedicalConceptProperty","AEDECOD"
"ea746cd0-9293-4fb7-96a0-e1558c973395","True","text","AEPRESP","True","BiomedicalConceptProperty_3","BiomedicalConceptProperty","AEPRESP"
"b4f0d14d-71d2-4182-8348-839e54fee843","True","text","AELOC","True","BiomedicalConceptProperty_4","BiomedicalConceptProperty","AELOC"
"fa875e8d-f1ed-4802-9ce4-cc6a00620147","True","text","AESEV","True","BiomedicalConceptProperty_5","BiomedicalConceptProperty","AESEV"
"e070b501-0903-419d-a2cd-ed9392011b95","True","text","AESER","True","BiomedicalConceptProperty_6","BiomedicalConceptProperty","AESER"
"e49dc1b0-29e5-45df-9341-eac7cfd1feda","True","text","AEACN","True","BiomedicalConceptProperty_7","BiomedicalConceptProperty","AEACN"
"e0a6b3d4-cf42-47e8-bd56-5b84d13be03d","True","text","AEACNOTH","True","BiomedicalConceptProperty_8","BiomedicalConceptProperty","AEACNOTH"
"63d8c5c9-6183-404a-b723-3b2ffd89858c","True","text","AEREL","True","BiomedicalConceptProperty_9","BiomedicalConceptProperty","AEREL"
"44ca4146-38a1-4d2e-ba8a-38ff8a81f944","True","text","AERELNST","True","BiomedicalConceptProperty_10","BiomedicalConceptProperty","AERELNST"
"bf0bf24c-0ebd-41e3-a2a6-1fe64d89d175","True","text","AEPATT","True","BiomedicalConceptProperty_11","BiomedicalConceptProperty","AEPATT"
"78d4b943-b86d-4af2-afd1-de93c54cfd27","True","text","AEOUT","True","BiomedicalConceptProperty_12","BiomedicalConceptProperty","AEOUT"
"40020d63-ad18-47bf-a619-1efd1881c2b7","True","text","AESCAN","True","BiomedicalConceptProperty_13","BiomedicalConceptProperty","AESCAN"
"db0ac395-b3fd-4113-878b-0d653e8d1f1d","True","text","AESCONG","True","BiomedicalConceptProperty_14","BiomedicalConceptProperty","AESCONG"
"a27c10c0-1a22-46a4-a59f-e15c0f7063d2","True","text","AESDISAB","True","BiomedicalConceptProperty_15","BiomedicalConceptProperty","AESDISAB"
"091731c1-adab-4588-8dfe-049d51cea68a","True","text","AESDTH","True","BiomedicalConceptProperty_16","BiomedicalConceptProperty","AESDTH"
"61aa4e2c-06cc-4dfb-b890-f135d0764e83","True","text","AESHOSP","True","BiomedicalConceptProperty_17","BiomedicalConceptProperty","AESHOSP"
"de977106-2348-467a-89c7-bbf8a8850936","True","text","AESLIFE","True","BiomedicalConceptProperty_18","BiomedicalConceptProperty","AESLIFE"
"072d07ce-22cc-4352-ab8c-19554cecbbb4","True","text","AESOD","True","BiomedicalConceptProperty_19","BiomedicalConceptProperty","AESOD"
"0a5f1415-8cea-4d53-8669-13ddc4832788","True","text","AESMIE","True","BiomedicalConceptProperty_20","BiomedicalConceptProperty","AESMIE"
"7fc7a9d6-57d6-40e5-832d-e0ed013822e4","True","text","AECONTRT","True","BiomedicalConceptProperty_21","BiomedicalConceptProperty","AECONTRT"
"79f24980-58fb-4c8c-bb07-2f9a667f2d1d","True","datetime","AESTDTC","True","BiomedicalConceptProperty_22","BiomedicalConceptProperty","AESTDTC"
"dc8d48da-ae76-401b-8454-827b35410475","True","datetime","AEENDTC","True","BiomedicalConceptProperty_23","BiomedicalConceptProperty","AEENDTC"
"ad490b62-4f52-4932-9f7a-ac53905dfd5a","True","","VSTESTCD","True","BiomedicalConceptProperty_24","BiomedicalConceptProperty","VSTESTCD"
"e0efc56d-e8b2-4bd8-ae58-8b3e5d2b06a1","True","integer","VSORRES","True","BiomedicalConceptProperty_25","BiomedicalConceptProperty","VSORRES"
"064d6d03-670a-4840-bae5-dc1c42279cb6","True","","VSORRESU","True","BiomedicalConceptProperty_26","BiomedicalConceptProperty","VSORRESU"
"86b8fc43-2fc0-4cca-b5e6-eba748c2fb1c","True","","VSPOS","True","BiomedicalConceptProperty_27","BiomedicalConceptProperty","VSPOS"
"f6b4ac52-2273-46dd-b76d-ad6a89ac108e","True","","VSLOC","True","BiomedicalConceptProperty_28","BiomedicalConceptProperty","VSLOC"
"b648079d-8039-403b-8734-64ad0c3bab6a","True","","VSLAT","True","BiomedicalConceptProperty_29","BiomedicalConceptProperty","VSLAT"
"2e772ea9-5d19-4c71-9b0e-60d755a876a9","True","","VSTESTCD","True","BiomedicalConceptProperty_30","BiomedicalConceptProperty","VSTESTCD"
"4a0e52e7-5e94-4390-872b-90acb6cdaadf","True","integer","VSORRES","True","BiomedicalConceptProperty_31","BiomedicalConceptProperty","VSORRES"
"fc59bce9-6c2b-4c29-b7db-fd249783d87b","True","","VSORRESU","True","BiomedicalConceptProperty_32","BiomedicalConceptProperty","VSORRESU"
"3abad2e0-ab49-4483-a199-0c597b2bc790","True","","VSPOS","True","BiomedicalConceptProperty_33","BiomedicalConceptProperty","VSPOS"
"793fd737-c930-4d27-a9ea-1b2baddcc945","True","","VSLOC","True","BiomedicalConceptProperty_34","BiomedicalConceptProperty","VSLOC"
"57af2877-095a-4518-9612-9bf749f67833","True","","VSLAT","True","BiomedicalConceptProperty_35","BiomedicalConceptProperty","VSLAT"
"b547c606-ab97-413d-a9bb-646c9204ab1e","True","","VSTESTCD","True","BiomedicalConceptProperty_36","BiomedicalConceptProperty","VSTESTCD"
"9b92b3bc-8ae8-4682-afd0-b0cd7184f71d","True","float","VSORRES","True","BiomedicalConceptProperty_37","BiomedicalConceptProperty","VSORRES"
"7bb206f7-6036-4da2-b3a8-362a17c125f8","True","","VSORRESU","True","BiomedicalConceptProperty_38","BiomedicalConceptProperty","VSORRESU"
"e61f23bd-1875-43ca-a3e3-742bd475de64","True","","VSLOC","True","BiomedicalConceptProperty_39","BiomedicalConceptProperty","VSLOC"
"9c0d0cf4-7c23-4992-8bc6-afe374e7e985","True","","VSTESTCD","True","BiomedicalConceptProperty_40","BiomedicalConceptProperty","VSTESTCD"
"0fbb95ea-b172-41b1-a0d7-c5c1b6b17783","True","float","VSORRES","True","BiomedicalConceptProperty_41","BiomedicalConceptProperty","VSORRES"
"21b61350-6ba3-4025-807c-4f69d85a999c","True","","VSORRESU","True","BiomedicalConceptProperty_42","BiomedicalConceptProperty","VSORRESU"
"6572ab57-0e74-4586-a0cb-f78d70e8bd84","True","","VSTESTCD","True","BiomedicalConceptProperty_43","BiomedicalConceptProperty","VSTESTCD"
"b513e3ed-0f89-4bd8-9490-ecc31ed4cf67","True","float","VSORRES","True","BiomedicalConceptProperty_44","BiomedicalConceptProperty","VSORRES"
"c3df0fc2-9359-49ea-a726-86b24a2f501a","True","","VSORRESU","True","BiomedicalConceptProperty_45","BiomedicalConceptProperty","VSORRESU"
"b07234d1-e618-47ee-8fc3-04a101606f26","True","","LBTESTCD","True","BiomedicalConceptProperty_46","BiomedicalConceptProperty","LBTESTCD"
"70f0d7df-4cea-45d2-87eb-dcc397026393","True","float","LBORRES","True","BiomedicalConceptProperty_47","BiomedicalConceptProperty","LBORRES"
"0fd45d3c-29cd-41af-8223-1bc934c4e0f1","True","","LBORRESU","True","BiomedicalConceptProperty_48","BiomedicalConceptProperty","LBORRESU"
"8bed0eb8-f18f-4212-9d3d-e9b11cd59cbc","True","","LBSPEC","True","BiomedicalConceptProperty_49","BiomedicalConceptProperty","LBSPEC"
"6e4d65da-a59a-4856-9ad4-e8561b2368a5","True","","LBFAST","True","BiomedicalConceptProperty_50","BiomedicalConceptProperty","LBFAST"
"143ad22c-350f-491e-ae69-cd0349ac1de5","True","","LBTESTCD","True","BiomedicalConceptProperty_51","BiomedicalConceptProperty","LBTESTCD"
"0d3ed369-c3ca-42b4-ab6d-4e6f7dc48a12","True","text","LBORRES","True","BiomedicalConceptProperty_52","BiomedicalConceptProperty","LBORRES"
"004b968e-7ad2-4ecf-8d89-4794cce954f3","True","","LBSPEC","True","BiomedicalConceptProperty_53","BiomedicalConceptProperty","LBSPEC"
"a20dc2d9-de26-489b-807b-6bf5c714966b","True","","LBFAST","True","BiomedicalConceptProperty_54","BiomedicalConceptProperty","LBFAST"
"1632f684-87ce-4a4d-82d5-6055b83dff38","True","","LBTESTCD","True","BiomedicalConceptProperty_55","BiomedicalConceptProperty","LBTESTCD"
"fb0121f4-977b-4ae4-9c10-4725af6d1e54","True","float","LBORRES","True","BiomedicalConceptProperty_56","BiomedicalConceptProperty","LBORRES"
"49918383-5b25-4b56-83a7-48620689b605","True","","LBORRESU","True","BiomedicalConceptProperty_57","BiomedicalConceptProperty","LBORRESU"
"e882a32a-a166-41ff-9f5b-fd366a793933","True","","LBSPEC","True","BiomedicalConceptProperty_58","BiomedicalConceptProperty","LBSPEC"
"263aab48-16ee-4cb4-ba36-bf1cec539c6a","True","","LBFAST","True","BiomedicalConceptProperty_59","BiomedicalConceptProperty","LBFAST"
"f1e22b04-0186-4f80-9dda-8dc045535ffd","True","","LBTESTCD","True","BiomedicalConceptProperty_60","BiomedicalConceptProperty","LBTESTCD"
"95eeeae5-89c1-443e-9613-e53c0cb622e6","True","float","LBORRES","True","BiomedicalConceptProperty_61","BiomedicalConceptProperty","LBORRES"
"e4f39370-17ca-4d17-965d-1ad118f07cf8","True","","LBORRESU","True","BiomedicalConceptProperty_62","BiomedicalConceptProperty","LBORRESU"
"629fdc30-0090-4eac-83de-08b916257715","True","","LBSPEC","True","BiomedicalConceptProperty_63","BiomedicalConceptProperty","LBSPEC"
"0bec7d71-9400-406c-a2c2-50f33883c5d8","True","","LBFAST","True","BiomedicalConceptProperty_64","BiomedicalConceptProperty","LBFAST"
"63001c88-b0da-4e59-b841-a5012369f180","True","","LBTESTCD","True","BiomedicalConceptProperty_65","BiomedicalConceptProperty","LBTESTCD"
"064791d1-3ea5-44ae-ac11-84ae6a00d443","True","float","LBORRES","True","BiomedicalConceptProperty_66","BiomedicalConceptProperty","LBORRES"
"acb78b78-2608-4bb4-a0d6-3eafb82885e1","True","","LBORRESU","True","BiomedicalConceptProperty_67","BiomedicalConceptProperty","LBORRESU"
"49209c04-ff3a-4307-b496-1b051a7439d3","True","","LBSPEC","True","BiomedicalConceptProperty_68","BiomedicalConceptProperty","LBSPEC"
"60b5d91c-1405-4502-bb63-6aa3a19c0600","True","","LBFAST","True","BiomedicalConceptProperty_69","BiomedicalConceptProperty","LBFAST"
"aaf30556-42d8-470d-921d-2f5d2d1eee07","True","","LBTESTCD","True","BiomedicalConceptProperty_70","BiomedicalConceptProperty","LBTESTCD"
"e4db7002-8b0f-4656-b73b-7487d95b3ac4","True","float","LBORRES","True","BiomedicalConceptProperty_71","BiomedicalConceptProperty","LBORRES"
"882b0600-96c1-4696-93ca-b8c9c4f4205e","True","","LBORRESU","True","BiomedicalConceptProperty_72","BiomedicalConceptProperty","LBORRESU"
"2bdb776f-c2f6-4f27-9b28-2e0d39b7e076","True","","LBSPEC","True","BiomedicalConceptProperty_73","BiomedicalConceptProperty","LBSPEC"
"21342280-1738-44db-9f85-41e1aae6b34f","True","","LBFAST","True","BiomedicalConceptProperty_74","BiomedicalConceptProperty","LBFAST"
"727c03eb-f850-4ffa-85a4-3071f2021fd0","True","","LBTESTCD","True","BiomedicalConceptProperty_75","BiomedicalConceptProperty","LBTESTCD"
"9c235866-1861-4817-8976-5d4ed0ce5d4f","True","float","LBORRES","True","BiomedicalConceptProperty_76","BiomedicalConceptProperty","LBORRES"
"e4426162-19c6-4665-8f04-34f94fe659f0","True","","LBORRESU","True","BiomedicalConceptProperty_77","BiomedicalConceptProperty","LBORRESU"
"10363092-b922-4283-b042-7aa7e265400b","True","","LBSPEC","True","BiomedicalConceptProperty_78","BiomedicalConceptProperty","LBSPEC"
"4c6fb41c-fc87-46ea-a5cf-bb2453d9f9d1","True","","LBFAST","True","BiomedicalConceptProperty_79","BiomedicalConceptProperty","LBFAST"
"482773a0-1b55-4bda-a43e-120be96665bd","True","","VSTESTCD","True","BiomedicalConceptProperty_80","BiomedicalConceptProperty","VSTESTCD"
"94101fa0-e115-423b-b0a8-551849c7465e","True","integer","VSORRES","True","BiomedicalConceptProperty_81","BiomedicalConceptProperty","VSORRES"
"31e25378-5cb8-459d-bbeb-049b257793f9","True","","VSORRESU","True","BiomedicalConceptProperty_82","BiomedicalConceptProperty","VSORRESU"
"31b1704f-c6cc-42a4-a006-d842507a6e8d","True","","VSPOS","True","BiomedicalConceptProperty_83","BiomedicalConceptProperty","VSPOS"
"f90d209b-bb5c-4a9a-9a0e-59fb6e92db93","True","","VSLOC","True","BiomedicalConceptProperty_84","BiomedicalConceptProperty","VSLOC"
"f3773fdc-6f9d-4d88-9a78-624fce051ae1","True","","VSLAT","True","BiomedicalConceptProperty_85","BiomedicalConceptProperty","VSLAT"
"bc66192b-e654-41e8-aa7b-946961ea306d","True","","VSTESTCD","True","BiomedicalConceptProperty_86","BiomedicalConceptProperty","VSTESTCD"
"ff584233-cf95-472f-ac95-0a7a2260e7a3","True","integer","VSORRES","True","BiomedicalConceptProperty_87","BiomedicalConceptProperty","VSORRES"
"37338951-80b6-4c6a-a84e-43436615cfa6","True","","VSORRESU","True","BiomedicalConceptProperty_88","BiomedicalConceptProperty","VSORRESU"
"0dd76b31-5290-498a-9f9e-f6a907cce9ab","True","","VSPOS","True","BiomedicalConceptProperty_89","BiomedicalConceptProperty","VSPOS"
"ea177066-7a79-4626-8e88-9d9578468355","True","","VSLOC","True","BiomedicalConceptProperty_90","BiomedicalConceptProperty","VSLOC"
"ff01102f-1bfe-4a59-be0f-8d1d54b16f80","True","","VSLAT","True","BiomedicalConceptProperty_91","BiomedicalConceptProperty","VSLAT"
"bb7fd29d-3f61-44b1-99a7-5a5730c142d2","True","","VSTESTCD","True","BiomedicalConceptProperty_92","BiomedicalConceptProperty","VSTESTCD"
"03b619f1-cacf-4bfa-bbe9-306db2b5d01c","True","integer","VSORRES","True","BiomedicalConceptProperty_93","BiomedicalConceptProperty","VSORRES"
"bf249e4e-2be5-4b28-9aff-83216a8a1eca","True","","VSORRESU","True","BiomedicalConceptProperty_94","BiomedicalConceptProperty","VSORRESU"
"496f677a-1189-4419-8bfd-90184ff57f94","True","","VSPOS","True","BiomedicalConceptProperty_95","BiomedicalConceptProperty","VSPOS"
"46786917-b2e2-4e93-91a9-e0960533afcb","True","","VSLOC","True","BiomedicalConceptProperty_96","BiomedicalConceptProperty","VSLOC"
"0a0cfb7e-e9de-4749-bc48-51e1ae461eed","True","","VSLAT","True","BiomedicalConceptProperty_97","BiomedicalConceptProperty","VSLAT"
"ffe48250-fcfc-464a-aa02-efb4bbbc16cc","True","","VSTESTCD","True","BiomedicalConceptProperty_98","BiomedicalConceptProperty","VSTESTCD"
"c38df585-bc24-4267-8bf1-6fc0afdfc6bf","True","integer","VSORRES","True","BiomedicalConceptProperty_99","BiomedicalConceptProperty","VSORRES"
"57d046c0-e8cf-4a1c-9c98-ec6f936e3b82","True","","VSORRESU","True","BiomedicalConceptProperty_100","BiomedicalConceptProperty","VSORRESU"
"cf20dacf-beb9-4d3c-8d70-f62c57bf3f54","True","","VSPOS","True","BiomedicalConceptProperty_101","BiomedicalConceptProperty","VSPOS"
"d1f9fec8-2026-4ec9-8bcb-f4c342ddc5dc","True","","VSLOC","True","BiomedicalConceptProperty_102","BiomedicalConceptProperty","VSLOC"
"47bb586c-4068-4321-87f4-f56a7055ef68","True","","VSLAT","True","BiomedicalConceptProperty_103","BiomedicalConceptProperty","VSLAT"
"dd991416-821d-4afd-8d60-3b7315312dd7","True","","VSTESTCD","True","BiomedicalConceptProperty_104","BiomedicalConceptProperty","VSTESTCD"
"e7a94400-0381-4a7e-88da-867a8d8ebbcc","True","integer","VSORRES","True","BiomedicalConceptProperty_105","BiomedicalConceptProperty","VSORRES"
"6eea6006-bf9d-4de1-9bd9-ebd3921e437d","True","","VSORRESU","True","BiomedicalConceptProperty_106","BiomedicalConceptProperty","VSORRESU"
"d29e9f17-deee-408b-95b6-a2e82f631fd7","True","","VSPOS","True","BiomedicalConceptProperty_107","BiomedicalConceptProperty","VSPOS"
"97693c8c-a38a-48e2-b0a2-211b602547c3","True","","VSLOC","True","BiomedicalConceptProperty_108","BiomedicalConceptProperty","VSLOC"
"99ee0fef-b6a3-45a2-88fe-6c8f5d97695e","True","","VSLAT","True","BiomedicalConceptProperty_109","BiomedicalConceptProperty","VSLAT"
"f845d3af-45cd-41e0-8965-26304a5132af","True","","VSTESTCD","True","BiomedicalConceptProperty_110","BiomedicalConceptProperty","VSTESTCD"
"75513dee-5d9c-4bb7-aa36-66b4a9b6d973","True","integer","VSORRES","True","BiomedicalConceptProperty_111","BiomedicalConceptProperty","VSORRES"
"ffc15925-0a0a-479e-a467-6889de76ef6e","True","","VSORRESU","True","BiomedicalConceptProperty_112","BiomedicalConceptProperty","VSORRESU"
"c4bf2071-17f8-482d-8ab6-e829763ee33d","True","","VSPOS","True","BiomedicalConceptProperty_113","BiomedicalConceptProperty","VSPOS"
"eba9f21a-80dd-49e3-b9e2-184b5b236931","True","","VSLOC","True","BiomedicalConceptProperty_114","BiomedicalConceptProperty","VSLOC"
"9bba74a6-289d-4bb2-a9ae-6fecff086523","True","","VSLAT","True","BiomedicalConceptProperty_115","BiomedicalConceptProperty","VSLAT"
