"id","instanceType","uuid:ID"
"StudyCell_1","StudyCell","38e25dbb-31c3-4b61-94e1-dc64975e5141"
"StudyCell_2","StudyCell","9bf7d074-b84b-4a10-93f0-cf5cb6010242"
"StudyCell_3","StudyCell","81be9874-bc13-4977-92cf-49ff79d05749"
"StudyCell_4","StudyCell","2eab3ed9-b6e6-43c8-a5f4-4009f2fea2e7"
"StudyCell_5","StudyCell","54cb18b5-5673-4c0c-91a2-f8110337f80d"
"StudyCell_6","StudyCell","0cc41c5f-c392-44fd-9e57-d8f0790b8b42"
"StudyCell_7","StudyCell","3d3283f8-2b34-4de3-993e-d9a32de35fb1"
"StudyCell_8","StudyCell","ed86de54-5b2f-4c9f-91b6-af027500c8ce"
"StudyCell_9","StudyCell","6e539494-d647-4037-99d5-29d83d5ba3e3"
"StudyCell_10","StudyCell","1fe4f16b-1218-456d-88d3-40c23ac8204c"
"StudyCell_11","StudyCell","2180556f-90d1-41c5-b58c-591198e25987"
"StudyCell_12","StudyCell","a766ce83-4d77-4966-a75c-ff4811a03ec1"
"StudyCell_13","StudyCell","4d705c94-b3c7-492e-8a81-05672d1a79cf"
"StudyCell_14","StudyCell","98173f7e-83ae-4f6e-8464-1fb65d3f55c6"
"StudyCell_15","StudyCell","26cd79a4-5306-46c9-b950-57dc777db3c4"
