"instanceType","uuid:ID","id"
"StudyCell","c0773a6b-bffb-4a03-a277-a4ace340b365","StudyCell_1"
"StudyCell","24ebcb44-1c61-449c-a67e-85b2ec2d0fe0","StudyCell_2"
"StudyCell","5ec8d125-9a7c-4893-ba1a-c3b23c49600b","StudyCell_3"
"StudyCell","3603acc3-d3d4-4a1c-80f7-3812f28c7c80","StudyCell_4"
"StudyCell","91557e48-a3c2-4b61-9f60-3dfe8230dc98","StudyCell_5"
"StudyCell","616d7445-572f-40ec-90b5-4561e9fdad95","StudyCell_6"
"StudyCell","44d56838-b35d-43d5-933f-1ff1fb0749d9","StudyCell_7"
"StudyCell","8268b20d-b471-4b27-993a-ae24fd6ed139","StudyCell_8"
"StudyCell","7e01916d-8eb9-414b-8e85-ef5b108f2132","StudyCell_9"
"StudyCell","30fa71be-6349-4b29-a351-e4ee4fb3c9f2","StudyCell_10"
"StudyCell","a01f8129-dcc7-486a-8f31-3ede9b067205","StudyCell_11"
"StudyCell","edabcc9a-5d49-4b31-8cd8-8124185eb81d","StudyCell_12"
"StudyCell","c9e564c0-039a-4d52-befd-78a108f45472","StudyCell_13"
"StudyCell","8ad865ce-5c69-4826-9e2b-dfa596397ca4","StudyCell_14"
"StudyCell","737d94b1-6bc2-4f34-aca9-b0731fef5cc3","StudyCell_15"
