"instanceType","uuid:ID","id"
"StudyCell","1c2452f3-a271-4eba-baee-59a8d99041c0","StudyCell_1"
"StudyCell","4213f97b-8293-465f-a13f-0971488d55bf","StudyCell_2"
"StudyCell","87751cd7-d045-4b99-a1ad-d994b65bd839","StudyCell_3"
"StudyCell","0d8c8777-5166-4a65-b9d0-0e70c9b88bd6","StudyCell_4"
"StudyCell","0cbb515f-c963-488f-b9e5-3e5e1c7e26dc","StudyCell_5"
"StudyCell","da5afa05-1dde-4a63-8274-1e7cf87021ec","StudyCell_6"
"StudyCell","53911cde-5c84-4628-89f9-b5bde17a555b","StudyCell_7"
"StudyCell","7233946b-d551-4f62-b3e2-45eb9fb72944","StudyCell_8"
"StudyCell","41a3b9ab-16e6-43ca-8ef8-a47238b98fec","StudyCell_9"
"StudyCell","3a499203-e131-4f85-905f-3c01ca76779a","StudyCell_10"
"StudyCell","3041d931-3107-4a2a-84b6-65923917e4f9","StudyCell_11"
"StudyCell","f586bbed-6e48-427b-a1bb-7d0503b7be8c","StudyCell_12"
"StudyCell","89cd7c91-e112-49e3-97cb-36374c2071fc","StudyCell_13"
"StudyCell","d524abe2-cb17-4ded-8f00-33bc97d75d02","StudyCell_14"
"StudyCell","6b420ea8-c7ca-4efc-a6b8-0850292e25b2","StudyCell_15"
