"id","instanceType","uuid:ID"
"StudyCell_1","StudyCell","0fa83124-6daa-4e96-b5c7-fe0d5018dd13"
"StudyCell_2","StudyCell","c31750b4-7ee1-47c6-84be-fb5932d9c298"
"StudyCell_3","StudyCell","cb4ce29b-5b14-42bf-bc82-ea82ab2b7141"
"StudyCell_4","StudyCell","b86c9d4a-51d0-4b89-a1a2-08b6cd80ce05"
"StudyCell_5","StudyCell","90638754-4a50-42c8-a268-7517ad7d016e"
"StudyCell_6","StudyCell","aeb11841-648a-4e17-8078-7e1460be3622"
"StudyCell_7","StudyCell","27d5c00c-2332-4ab2-be95-fb2b0621f8b0"
"StudyCell_8","StudyCell","a7f957fb-18e5-448c-ae23-1b04c52f0158"
"StudyCell_9","StudyCell","be2e0760-44cf-4c49-bf87-3f5a6ad9ee28"
"StudyCell_10","StudyCell","093c22f2-db1d-4230-ba6c-af88176f17c7"
"StudyCell_11","StudyCell","a42136d3-9da9-4ff8-9a21-4686ee23d991"
"StudyCell_12","StudyCell","d0843759-4bbc-48d1-8f2b-40a2a50e74f0"
"StudyCell_13","StudyCell","adbf98ec-81e3-4acd-8c2a-98489ca3908f"
"StudyCell_14","StudyCell","d617c1ca-5c49-46d3-8fba-8ce7c3d68fff"
"StudyCell_15","StudyCell","67d0fad8-6942-4f13-b5e0-3188eaba106a"
