"instanceType","uuid:ID","id"
"StudyCell","1988aec7-0ca6-4f96-b76d-2314d85d45a6","StudyCell_1"
"StudyCell","2f9d02d5-8da3-45b9-803c-b43efdecde5f","StudyCell_2"
"StudyCell","14143b05-1306-4d29-bb1d-90240240bd4b","StudyCell_3"
"StudyCell","a59ca285-6a61-4bf1-aebf-5f24debfc643","StudyCell_4"
"StudyCell","e1bb957f-5f83-4d58-8154-a6b3971e6f12","StudyCell_5"
"StudyCell","cb73bfec-abb5-462f-be30-25d9aca171e8","StudyCell_6"
"StudyCell","00d1922e-a2c6-4b24-b42f-78517248418e","StudyCell_7"
"StudyCell","77c80856-bbcf-4406-80d4-ac0c9a4558d9","StudyCell_8"
"StudyCell","ed683a4a-2ce0-427c-a5e3-8c0e35914313","StudyCell_9"
"StudyCell","85335908-74d7-416b-abe3-bb2c78f84377","StudyCell_10"
"StudyCell","1ae95bbc-e268-4046-bafc-93ec151e19d1","StudyCell_11"
"StudyCell","6a54b12f-bcd7-467a-8d4d-1521f9dd5f89","StudyCell_12"
"StudyCell","af54f1de-baa1-44b4-91e7-dbf708955c7b","StudyCell_13"
"StudyCell","b5abccbb-3f40-4964-a763-117a83783406","StudyCell_14"
"StudyCell","b5832b9b-982a-413a-9ade-cf4ddee2bc50","StudyCell_15"
