"id","uuid:ID","isEnabled","instanceType"
"ResponseCode_1","90e78e01-f068-4aba-a26c-7011d2852b4e","True","ResponseCode"
"ResponseCode_2","a4c888ee-1251-415a-8557-05bcb44e0360","True","ResponseCode"
