"id","uuid:ID","instanceType"
"StudyCell_1","cc043f64-6814-4888-b289-69d27e3d5281","StudyCell"
"StudyCell_2","eab9c947-d898-44af-ae89-5b8694283158","StudyCell"
"StudyCell_3","eec79091-aa22-42ef-8a86-cd0f9680a8e9","StudyCell"
"StudyCell_4","448a0520-2737-4757-9f20-f2dcabcd1bc8","StudyCell"
"StudyCell_5","2a671c44-90f4-4d08-8877-c60a4ed807d4","StudyCell"
"StudyCell_6","ad17ba05-abfc-4d3b-b187-d65bbefc92ed","StudyCell"
"StudyCell_7","afc017ee-9a1a-4ada-b64c-9ed5d6a36216","StudyCell"
"StudyCell_8","0c17de5a-9d3d-490f-adba-3d5e95a7392a","StudyCell"
"StudyCell_9","87de7730-0d6c-4c1a-af05-0709d60ce088","StudyCell"
"StudyCell_10","f7d4f1ac-b6bc-4bf4-a44a-164f8a2e4cad","StudyCell"
