"uuid:ID","id","instanceType"
"731d0a53-4105-4987-adc0-b79158922ca3","StudyCell_1","StudyCell"
"3fb79629-a5ac-46b5-89c8-1425d3eda78a","StudyCell_2","StudyCell"
"5c4232d7-2ed9-4e6a-924f-cada9b6e14b9","StudyCell_3","StudyCell"
"aafcf52d-2575-4bbd-ae8e-1a1aab486cc1","StudyCell_4","StudyCell"
"0986e582-5480-4b95-b4c7-938fc6e09cd6","StudyCell_5","StudyCell"
"37f85f78-9570-45f2-aec1-cb333cb01a24","StudyCell_6","StudyCell"
"6e1d59b0-13b1-4719-a45e-db998ecf7e7b","StudyCell_7","StudyCell"
"1e43ab0a-b8a6-44dd-9845-f4b4059b78f3","StudyCell_8","StudyCell"
"29693af8-83b3-445e-bc5c-375265582b6c","StudyCell_9","StudyCell"
"911c955e-226a-4110-a61c-77bc5310fd86","StudyCell_10","StudyCell"
"94b1eec0-4e11-4756-ad65-4dc3ca957870","StudyCell_11","StudyCell"
"702f48d2-2c0f-45ef-a242-061a7fa728e2","StudyCell_12","StudyCell"
"24847e78-3e4e-4ef9-9991-6f066f0351fb","StudyCell_13","StudyCell"
"c6abc389-ebf1-4af2-9e17-1717af46e209","StudyCell_14","StudyCell"
"96d7bdac-a805-467c-b21e-0628092aeccd","StudyCell_15","StudyCell"
