"uuid:ID","instanceType","id"
"c482e9d6-5306-4c0c-bed6-a7126dde41e4","StudyCell","StudyCell_1"
"ba5753a4-c775-4071-8096-232b6f239c78","StudyCell","StudyCell_2"
"fc5cce24-710c-4fef-befc-3218687d6518","StudyCell","StudyCell_3"
"a8df8445-5a8e-4447-b83d-38a9ecd06726","StudyCell","StudyCell_4"
"ea65d1ec-dae1-4c7e-9c42-4d01cb566052","StudyCell","StudyCell_5"
"4748a91f-5901-4098-ae0e-ff81e6359c7d","StudyCell","StudyCell_6"
"11d902b9-771c-4114-8ec0-4cde96d662cc","StudyCell","StudyCell_7"
"2567e094-2119-4b8f-9fd8-f2881a900440","StudyCell","StudyCell_8"
"ed398cab-a3f1-45c7-bf52-220e0be5f0ee","StudyCell","StudyCell_9"
"b8eda22b-f1ae-4603-898c-e9f1a404eaff","StudyCell","StudyCell_10"
"8d3e3685-f7d3-4c67-95d8-1869effbe780","StudyCell","StudyCell_11"
"e9e956b9-9620-4ddb-b5e4-6b3c741c8708","StudyCell","StudyCell_12"
"fe17878e-f181-4066-93ee-1d5bc89088b6","StudyCell","StudyCell_13"
"2f264d77-87bd-4583-8503-05f134b16130","StudyCell","StudyCell_14"
"9078e034-f7fc-4d4c-8d7d-045e832896bd","StudyCell","StudyCell_15"
