"name","uuid:ID","datatype","id","label","isRequired","isEnabled","instanceType"
"LBSPEC","79d6f1c7-5d36-483d-ba82-328f0446db26","","BiomedicalConceptProperty_155","LBSPEC","True","True","BiomedicalConceptProperty"
"LBFAST","1abf4073-e9ca-4819-9a88-53821c0bc285","","BiomedicalConceptProperty_156","LBFAST","True","True","BiomedicalConceptProperty"
"LBTESTCD","7270c842-4c16-40a7-86cf-74bb76bc7d11","","BiomedicalConceptProperty_157","LBTESTCD","True","True","BiomedicalConceptProperty"
"LBORRES","dd181d55-e7f8-4d97-b4b3-96fe16b28d1e","float","BiomedicalConceptProperty_158","LBORRES","True","True","BiomedicalConceptProperty"
"LBORRESU","98bc16bc-72ad-4a55-81eb-3e4816704248","","BiomedicalConceptProperty_159","LBORRESU","True","True","BiomedicalConceptProperty"
"LBSPEC","e390e312-db5c-4495-821f-7587838b540d","","BiomedicalConceptProperty_160","LBSPEC","True","True","BiomedicalConceptProperty"
"LBFAST","456614e1-dd12-4429-af61-a0fe5a2724a7","","BiomedicalConceptProperty_161","LBFAST","True","True","BiomedicalConceptProperty"
"LBTESTCD","47ec93c6-5776-4e69-ac39-649d312d2961","","BiomedicalConceptProperty_162","LBTESTCD","True","True","BiomedicalConceptProperty"
"LBORRES","3a0b7468-8955-46aa-a2aa-708385b37bef","float","BiomedicalConceptProperty_163","LBORRES","True","True","BiomedicalConceptProperty"
"LBORRESU","b3b7d1af-62e0-409f-97ac-16fba7a1e743","","BiomedicalConceptProperty_164","LBORRESU","True","True","BiomedicalConceptProperty"
"LBSPEC","c5ed1ab3-2a5f-40b3-ad70-3c8c5a401465","","BiomedicalConceptProperty_165","LBSPEC","True","True","BiomedicalConceptProperty"
"LBFAST","62357aa4-1a31-47c9-ae22-9925a28bff85","","BiomedicalConceptProperty_166","LBFAST","True","True","BiomedicalConceptProperty"
"AETERM","a7e57d09-07ee-471f-8f75-c8fea0c6665e","text","BiomedicalConceptProperty_1","AETERM","True","True","BiomedicalConceptProperty"
"AEDECOD","b0cd38c8-f97f-40da-acc6-dab6649349e9","text","BiomedicalConceptProperty_2","AEDECOD","True","True","BiomedicalConceptProperty"
"AEPRESP","5525ffec-a901-4352-bc30-0a75d6962cd1","text","BiomedicalConceptProperty_3","AEPRESP","True","True","BiomedicalConceptProperty"
"AELOC","e64f14a0-23c5-4cef-8cb2-f9085c3815f7","text","BiomedicalConceptProperty_4","AELOC","True","True","BiomedicalConceptProperty"
"AESEV","9e8c1b9c-b946-4644-ab5f-6489b90f8844","text","BiomedicalConceptProperty_5","AESEV","True","True","BiomedicalConceptProperty"
"AESER","2dc13b3e-1db1-46b4-8896-e1aa4b592db6","text","BiomedicalConceptProperty_6","AESER","True","True","BiomedicalConceptProperty"
"AEACN","33ef7a1e-8e1c-4605-acbc-167d9d6d94ca","text","BiomedicalConceptProperty_7","AEACN","True","True","BiomedicalConceptProperty"
"AEACNOTH","691bfef5-5d95-4df2-ab8e-f3e850a6f074","text","BiomedicalConceptProperty_8","AEACNOTH","True","True","BiomedicalConceptProperty"
"AEREL","d13a73db-202a-414a-ae1c-9043d4ddaba4","text","BiomedicalConceptProperty_9","AEREL","True","True","BiomedicalConceptProperty"
"AERELNST","174e5071-7b01-4c64-8849-b06662311d31","text","BiomedicalConceptProperty_10","AERELNST","True","True","BiomedicalConceptProperty"
"AEPATT","a5424b30-72b1-4da0-b45f-1e637d3a4b5b","text","BiomedicalConceptProperty_11","AEPATT","True","True","BiomedicalConceptProperty"
"AEOUT","4d720554-665e-4a37-abd0-9fafba67c9a5","text","BiomedicalConceptProperty_12","AEOUT","True","True","BiomedicalConceptProperty"
"AESCAN","21267fb1-3ecf-48fc-8335-5ed3d77b947a","text","BiomedicalConceptProperty_13","AESCAN","True","True","BiomedicalConceptProperty"
"AESCONG","0f2ef867-8f08-4ee8-a35f-ba0fb80db038","text","BiomedicalConceptProperty_14","AESCONG","True","True","BiomedicalConceptProperty"
"AESDISAB","56fd3c68-6d2d-45a2-8c42-53edb03139fd","text","BiomedicalConceptProperty_15","AESDISAB","True","True","BiomedicalConceptProperty"
"AESDTH","b68bf5e5-bb2b-4371-8ae8-069f51c87531","text","BiomedicalConceptProperty_16","AESDTH","True","True","BiomedicalConceptProperty"
"AESHOSP","1f8d0f3e-a0a2-4ff5-9ee9-5bc6b10b2370","text","BiomedicalConceptProperty_17","AESHOSP","True","True","BiomedicalConceptProperty"
"AESLIFE","67f226f7-58df-4490-9f03-b40060ecfc89","text","BiomedicalConceptProperty_18","AESLIFE","True","True","BiomedicalConceptProperty"
"AESOD","20a0c8a6-8772-49b7-9621-8b7711c55048","text","BiomedicalConceptProperty_19","AESOD","True","True","BiomedicalConceptProperty"
"AESMIE","dd0e2f3d-b3e7-47e7-8d70-eb6a475c235d","text","BiomedicalConceptProperty_20","AESMIE","True","True","BiomedicalConceptProperty"
"AECONTRT","7e8b4e72-2a52-4b2a-9c0b-0035945d4234","text","BiomedicalConceptProperty_21","AECONTRT","True","True","BiomedicalConceptProperty"
"AESTDTC","4e98926c-4b57-403d-9f6e-bf1d02a3905b","datetime","BiomedicalConceptProperty_22","AESTDTC","True","True","BiomedicalConceptProperty"
"AEENDTC","5df70c56-57f6-4855-9a08-4c9f3d58b1fa","datetime","BiomedicalConceptProperty_23","AEENDTC","True","True","BiomedicalConceptProperty"
"VSTESTCD","b2e048dd-b9d2-4f95-9300-f72d9d9cd9e9","","BiomedicalConceptProperty_24","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","561284b2-7309-4a93-a34e-b0f078916faf","integer","BiomedicalConceptProperty_25","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","ece73bc1-b2a8-4926-9b6c-18a154027a25","","BiomedicalConceptProperty_26","VSORRESU","True","True","BiomedicalConceptProperty"
"VSPOS","790982a8-7641-4382-9fed-d233436f5ba7","","BiomedicalConceptProperty_27","VSPOS","True","True","BiomedicalConceptProperty"
"VSLOC","065197b5-837b-4110-afb2-351e6d7eade6","","BiomedicalConceptProperty_28","VSLOC","True","True","BiomedicalConceptProperty"
"VSLAT","6711a2ee-f8d0-4192-8243-72d2fe0ffbc2","","BiomedicalConceptProperty_29","VSLAT","True","True","BiomedicalConceptProperty"
"VSTESTCD","71793e7e-1cea-41fa-9f10-1446b3ceadcb","","BiomedicalConceptProperty_30","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","29d868f7-6da4-4434-9f8c-0154aa741946","integer","BiomedicalConceptProperty_31","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","48aa3f3f-41d2-4107-8ba5-34b48fabd644","","BiomedicalConceptProperty_32","VSORRESU","True","True","BiomedicalConceptProperty"
"VSPOS","9b443115-923c-488b-98c5-ff3010676696","","BiomedicalConceptProperty_33","VSPOS","True","True","BiomedicalConceptProperty"
"VSLOC","3b359177-50b0-4b7f-a66c-b1ec5186b2f8","","BiomedicalConceptProperty_34","VSLOC","True","True","BiomedicalConceptProperty"
"VSLAT","d6f506f8-2eb3-41da-b753-6ac3bba07d5f","","BiomedicalConceptProperty_35","VSLAT","True","True","BiomedicalConceptProperty"
"VSTESTCD","648e769e-356d-49f5-aee7-b7b18dc2452e","","BiomedicalConceptProperty_36","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","eac56817-6298-41ab-a71f-54ed91fa06bc","float","BiomedicalConceptProperty_37","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","09c2e7d4-5dd4-4dae-918a-bf576d822f95","","BiomedicalConceptProperty_38","VSORRESU","True","True","BiomedicalConceptProperty"
"VSLOC","ae9c5d29-182b-4cdd-bf3e-4ff57786aa26","","BiomedicalConceptProperty_39","VSLOC","True","True","BiomedicalConceptProperty"
"VSTESTCD","f849ed6c-6188-4a5c-9365-8a97626e897e","","BiomedicalConceptProperty_40","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","012a82e0-0f66-4c23-bcf9-87e50c0c0807","float","BiomedicalConceptProperty_41","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","92ac51d3-1431-4f83-a431-440de06b8f5e","","BiomedicalConceptProperty_42","VSORRESU","True","True","BiomedicalConceptProperty"
"VSTESTCD","afb2b078-783d-4e70-a431-5cf22cf17ff8","","BiomedicalConceptProperty_43","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","03c053ab-c3d4-4f1c-b656-72ce95252abf","float","BiomedicalConceptProperty_44","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","f847ee24-1617-4e08-8703-84160cbc1822","","BiomedicalConceptProperty_45","VSORRESU","True","True","BiomedicalConceptProperty"
"LBTESTCD","f18a3fda-f88c-439e-aa46-dd63aee7e3b8","","BiomedicalConceptProperty_46","LBTESTCD","True","True","BiomedicalConceptProperty"
"LBORRES","e4c6acf1-5db4-4943-af00-76ca04d225d6","float","BiomedicalConceptProperty_47","LBORRES","True","True","BiomedicalConceptProperty"
"LBORRESU","0986ebc5-0430-4490-b5d7-3bd22b2f5a8a","","BiomedicalConceptProperty_48","LBORRESU","True","True","BiomedicalConceptProperty"
"LBSPEC","e7a32800-3084-4768-8b04-18619389dbef","","BiomedicalConceptProperty_49","LBSPEC","True","True","BiomedicalConceptProperty"
"LBFAST","e3d87c70-b4db-4458-acbb-fc852c08dfbc","","BiomedicalConceptProperty_50","LBFAST","True","True","BiomedicalConceptProperty"
"LBTESTCD","d32e0eea-f505-4e58-b3d8-02a7d67986d0","","BiomedicalConceptProperty_51","LBTESTCD","True","True","BiomedicalConceptProperty"
"LBORRES","62f5fbab-d981-441f-a572-88408677967a","text","BiomedicalConceptProperty_52","LBORRES","True","True","BiomedicalConceptProperty"
"LBSPEC","3b8e2d1d-11fc-4876-8e4b-a78301f14a45","","BiomedicalConceptProperty_53","LBSPEC","True","True","BiomedicalConceptProperty"
"LBFAST","db0ae667-0bb8-401b-afa1-d7f056639c7f","","BiomedicalConceptProperty_54","LBFAST","True","True","BiomedicalConceptProperty"
"LBTESTCD","9bd4dd8e-e2d3-426c-84da-7f40a726c09c","","BiomedicalConceptProperty_55","LBTESTCD","True","True","BiomedicalConceptProperty"
"LBORRES","340c6131-8e7f-4a2f-b014-55fccb92f417","float","BiomedicalConceptProperty_56","LBORRES","True","True","BiomedicalConceptProperty"
"LBORRESU","3d82d010-2427-440b-850d-e08de57e3697","","BiomedicalConceptProperty_57","LBORRESU","True","True","BiomedicalConceptProperty"
"LBSPEC","f85863ea-030c-4715-8bd4-746eb80288d8","","BiomedicalConceptProperty_58","LBSPEC","True","True","BiomedicalConceptProperty"
"LBFAST","03c74dd7-d1ec-401e-bfb5-dff272cbe380","","BiomedicalConceptProperty_59","LBFAST","True","True","BiomedicalConceptProperty"
"LBTESTCD","3a73de65-30c1-4660-b205-8d0eb119d6a5","","BiomedicalConceptProperty_60","LBTESTCD","True","True","BiomedicalConceptProperty"
"LBORRES","6cfed9a9-15fa-4a7b-a314-99d4cfdc5fbf","float","BiomedicalConceptProperty_61","LBORRES","True","True","BiomedicalConceptProperty"
"LBORRESU","882a4db2-cc1e-4685-8e45-c7cb3fc540ba","","BiomedicalConceptProperty_62","LBORRESU","True","True","BiomedicalConceptProperty"
"LBSPEC","333b6b6a-6408-42e3-93bc-3c72b603655a","","BiomedicalConceptProperty_63","LBSPEC","True","True","BiomedicalConceptProperty"
"LBFAST","95dcb28b-e985-46dc-8b27-c6ff5a56a89b","","BiomedicalConceptProperty_64","LBFAST","True","True","BiomedicalConceptProperty"
"LBTESTCD","fc0923b5-6ab4-4f8b-b2d9-40b843e852d3","","BiomedicalConceptProperty_65","LBTESTCD","True","True","BiomedicalConceptProperty"
"LBORRES","c3251f61-7fa0-4955-b6f5-4878757b521d","float","BiomedicalConceptProperty_66","LBORRES","True","True","BiomedicalConceptProperty"
"LBORRESU","799bceeb-85dd-4ee2-a775-e46ed315b501","","BiomedicalConceptProperty_67","LBORRESU","True","True","BiomedicalConceptProperty"
"LBSPEC","f453a9c5-f92f-4a7a-9b2a-4665f9c37ee1","","BiomedicalConceptProperty_68","LBSPEC","True","True","BiomedicalConceptProperty"
"LBFAST","6ffa4b24-3d90-4700-a613-e1317d5076ea","","BiomedicalConceptProperty_69","LBFAST","True","True","BiomedicalConceptProperty"
"LBTESTCD","f60b545b-fdda-432c-b078-49d725421a74","","BiomedicalConceptProperty_70","LBTESTCD","True","True","BiomedicalConceptProperty"
"LBORRES","f45f7b51-30f4-48a8-8136-b75863c71853","float","BiomedicalConceptProperty_71","LBORRES","True","True","BiomedicalConceptProperty"
"LBORRESU","d2248245-5e64-4872-9983-48cd74cbd7ee","","BiomedicalConceptProperty_72","LBORRESU","True","True","BiomedicalConceptProperty"
"LBSPEC","43b139d1-55f2-46f9-9785-c869b0c0c685","","BiomedicalConceptProperty_73","LBSPEC","True","True","BiomedicalConceptProperty"
"LBFAST","56c9d67a-60b9-4e7f-b0c8-7ac0535a9ef7","","BiomedicalConceptProperty_74","LBFAST","True","True","BiomedicalConceptProperty"
"LBTESTCD","b48858ca-9d84-43a0-a976-8c1c828bd60b","","BiomedicalConceptProperty_75","LBTESTCD","True","True","BiomedicalConceptProperty"
"LBORRES","5f187122-e1e5-4530-9ea9-6357f5ffdd05","float","BiomedicalConceptProperty_76","LBORRES","True","True","BiomedicalConceptProperty"
"LBORRESU","303557f1-e3ee-497f-b9fd-b50aba7f7a32","","BiomedicalConceptProperty_77","LBORRESU","True","True","BiomedicalConceptProperty"
"LBSPEC","4b0f27fd-d707-49e7-823a-03dc13039a87","","BiomedicalConceptProperty_78","LBSPEC","True","True","BiomedicalConceptProperty"
"LBFAST","457827e3-1d0a-45ac-bfe1-b256ec0ec3a0","","BiomedicalConceptProperty_79","LBFAST","True","True","BiomedicalConceptProperty"
"VSTESTCD","55548380-54b1-45fd-8d20-861d58ee32b1","","BiomedicalConceptProperty_80","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","a908ef45-0921-4aff-81da-ff9c26252737","integer","BiomedicalConceptProperty_81","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","13bd5b3b-8be9-4e0a-81a7-18f1b40eaf0f","","BiomedicalConceptProperty_82","VSORRESU","True","True","BiomedicalConceptProperty"
"VSPOS","fc25dd8e-ef81-4c73-ad84-0ce2b87712e7","","BiomedicalConceptProperty_83","VSPOS","True","True","BiomedicalConceptProperty"
"VSLOC","d6170afd-0861-42f0-854a-8f4f533382c9","","BiomedicalConceptProperty_84","VSLOC","True","True","BiomedicalConceptProperty"
"VSLAT","d0fbe0f6-4e43-4f61-8d3f-0829332f3646","","BiomedicalConceptProperty_85","VSLAT","True","True","BiomedicalConceptProperty"
"VSTESTCD","039fdc18-b269-40e6-a11b-8735f64196e2","","BiomedicalConceptProperty_86","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","4543e08f-b89e-4ebd-8923-4f5c7b8689fd","integer","BiomedicalConceptProperty_87","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","b065f935-c5c0-473b-8f0d-763f070f6cb2","","BiomedicalConceptProperty_88","VSORRESU","True","True","BiomedicalConceptProperty"
"VSPOS","3cca4c79-d64c-4573-b5aa-0194f6b8fb77","","BiomedicalConceptProperty_89","VSPOS","True","True","BiomedicalConceptProperty"
"VSLOC","a1704d86-ed95-4a14-98de-b32b04f5628b","","BiomedicalConceptProperty_90","VSLOC","True","True","BiomedicalConceptProperty"
"VSLAT","93c21438-21ec-458d-bd06-b6d9eaadf020","","BiomedicalConceptProperty_91","VSLAT","True","True","BiomedicalConceptProperty"
"VSTESTCD","9b4bdb04-dfad-42af-8448-164dec80531b","","BiomedicalConceptProperty_92","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","7a4803bd-9250-49d3-923e-741d69df41e2","integer","BiomedicalConceptProperty_93","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","afb23903-dfa5-4e83-9026-d27dc58aab38","","BiomedicalConceptProperty_94","VSORRESU","True","True","BiomedicalConceptProperty"
"VSPOS","d437e472-df67-46de-8b7b-ae202c192f48","","BiomedicalConceptProperty_95","VSPOS","True","True","BiomedicalConceptProperty"
"VSLOC","b2d240e1-c84c-433a-8c0b-91dcae75dfe8","","BiomedicalConceptProperty_96","VSLOC","True","True","BiomedicalConceptProperty"
"VSLAT","f27541e6-3de3-4228-b0d3-8bf7320af314","","BiomedicalConceptProperty_97","VSLAT","True","True","BiomedicalConceptProperty"
"VSTESTCD","69f6dd67-7250-4231-9011-28a79d5c9142","","BiomedicalConceptProperty_98","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","7a7c17cb-a32c-433b-b09f-9dcae72ff506","integer","BiomedicalConceptProperty_99","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","01289c6c-7b6a-43eb-bc2b-6559098fca68","","BiomedicalConceptProperty_100","VSORRESU","True","True","BiomedicalConceptProperty"
"VSPOS","dcb1bac7-7e76-4327-84c9-89495f5fe61c","","BiomedicalConceptProperty_101","VSPOS","True","True","BiomedicalConceptProperty"
"VSLOC","8e0532a7-85f1-45a4-b0b6-c6c1dfa77674","","BiomedicalConceptProperty_102","VSLOC","True","True","BiomedicalConceptProperty"
"VSLAT","c43ea1a0-f11f-4847-a225-c21380e7df1e","","BiomedicalConceptProperty_103","VSLAT","True","True","BiomedicalConceptProperty"
"VSTESTCD","dc7f9fab-ad47-4d4e-8a46-e6414576fe60","","BiomedicalConceptProperty_104","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","8c5996cf-7b20-4450-a0a2-58ddfc3d2ab3","integer","BiomedicalConceptProperty_105","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","553ed3ea-49cf-418a-9fc8-5243afd9ebc9","","BiomedicalConceptProperty_106","VSORRESU","True","True","BiomedicalConceptProperty"
"VSPOS","04285283-bf9c-42e3-b33e-2d9bcc1d1921","","BiomedicalConceptProperty_107","VSPOS","True","True","BiomedicalConceptProperty"
"VSLOC","197559ae-91d4-4ddc-9500-2e2f09da341a","","BiomedicalConceptProperty_108","VSLOC","True","True","BiomedicalConceptProperty"
"VSLAT","932f8231-dbdd-4ce0-8613-85b9f8b2dd89","","BiomedicalConceptProperty_109","VSLAT","True","True","BiomedicalConceptProperty"
"VSTESTCD","6d20d2c2-f926-4bab-80de-3ba8a174d16d","","BiomedicalConceptProperty_110","VSTESTCD","True","True","BiomedicalConceptProperty"
"VSORRES","2cf10a21-db6f-4969-8ffd-35ae613fc0e6","integer","BiomedicalConceptProperty_111","VSORRES","True","True","BiomedicalConceptProperty"
"VSORRESU","d057f4ce-9690-445d-b03b-b2cff723d34d","","BiomedicalConceptProperty_112","VSORRESU","True","True","BiomedicalConceptProperty"
"VSPOS","bd453521-33c9-467f-9274-06b2362d0ba9","","BiomedicalConceptProperty_113","VSPOS","True","True","BiomedicalConceptProperty"
"VSLOC","58a7b9bd-98c7-4579-8806-31ce2dbe8ab5","","BiomedicalConceptProperty_114","VSLOC","True","True","BiomedicalConceptProperty"
"VSLAT","4356b198-0bd4-44b9-8463-d08871fee51e","","BiomedicalConceptProperty_115","VSLAT","True","True","BiomedicalConceptProperty"
